#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 900
#K_GROUP= 10
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",775,0,144330,113023,31307,144,0,106844,37084,0,11,119,0,27,173,72,0
2,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",106,0,88375,82194,6181,10,0,77682,10665,0,2,10,0,3,9,4,0
3,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",138,2,71890,58598,13290,8,0,56199,15681,0,8,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,84216,78842,5374,2,0,75246,8964,0,0,3,0,0,0,3,0
5,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,58299,55368,2931,0,0,54269,4030,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",168,0,48384,45580,2804,0,0,44459,3925,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,48831,45972,2859,0,0,44941,3890,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",1814,0,253073,215997,37076,147,0,198964,53706,0,16,107,0,49,155,76,0
9,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",231,1,92695,79443,13251,4,0,75272,17418,0,4,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",77,0,65636,62389,3247,0,0,60884,4752,0,0,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",3,0,83916,79113,4803,0,0,76137,7779,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,46580,43566,3014,0,0,42408,4172,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,48280,45412,2868,0,0,44320,3960,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",42,0,75620,70742,4878,0,0,67643,7977,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",2263,0,246742,210699,36043,146,0,192629,53711,0,16,107,0,48,157,74,0
16,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",1019,0,128280,106981,21299,86,0,98927,29115,0,6,51,0,28,103,50,0
17,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",19,0,68480,65051,3429,0,0,63387,5093,0,0,0,0,0,0,0,0
18,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",1,1,71701,67789,3911,4,0,66124,5572,0,4,0,0,0,0,0,0
19,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,55280,52418,2862,0,0,51354,3926,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",70,0,69558,65904,3654,0,0,63983,5575,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",53,0,65877,62361,3516,2,0,60624,5249,0,2,1,0,1,0,0,0
22,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",133,0,123576,105764,17812,63,0,97974,25429,0,6,45,0,22,68,32,0
23,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,49102,46188,2914,0,0,45043,4059,0,0,0,0,0,0,0,0
24,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",37,0,61485,58423,3062,0,0,57103,4382,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",40,0,48057,45370,2687,0,0,44431,3626,0,0,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",35,0,77569,73917,3652,10,0,72008,5531,0,0,15,0,0,6,9,0
27,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,55874,52784,3090,0,0,51526,4348,0,0,0,0,0,0,0,0
28,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",58,0,56275,51850,4425,0,0,49191,7084,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",18,0,75662,71506,4156,0,0,69111,6551,0,0,0,0,0,0,0,0
30,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",70,0,59827,56866,2961,0,0,55645,4182,0,0,0,0,0,0,0,0
31,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,61148,57928,3220,0,0,56549,4599,0,0,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",61,1,74445,64009,10435,4,0,61355,13085,0,4,0,0,0,0,0,0
33,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",65,1,85969,71388,14580,6,0,68609,17351,0,4,3,0,1,0,0,0
34,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",15,0,60322,57327,2995,0,0,56101,4221,0,0,0,0,0,0,0,0
35,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",3282,1,156220,121910,34309,128,0,114164,41695,0,10,96,0,14,150,90,0
36,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,48303,45510,2793,0,0,44509,3794,0,0,0,0,0,0,0,0
37,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",64,0,82600,77458,5142,0,0,74075,8525,0,0,0,0,0,0,0,0
38,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,35767,31664,4103,0,0,29344,6423,0,0,0,0,0,0,0,0
39,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,47137,44512,2625,0,0,43652,3485,0,0,0,0,0,0,0,0
40,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",198,1,80157,68672,11484,10,0,66043,14101,0,10,1,0,1,0,0,0
41,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,48326,45322,3004,0,0,44106,4220,0,0,0,0,0,0,0,0
42,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,48982,46026,2956,0,0,44888,4094,0,0,0,0,0,0,0,0
43,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",55,0,73494,69931,3563,0,0,68162,5332,0,0,0,0,0,0,0,0
44,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",84,2,77228,63591,13635,10,0,60446,16768,0,8,3,0,1,0,0,0
45,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,79065,74522,4543,6,0,71745,7302,0,0,9,0,0,6,3,0
46,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,76631,73008,3623,0,0,71198,5433,0,0,0,0,0,0,0,0
47,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",65,0,54944,51887,3057,0,0,50559,4385,0,0,0,0,0,0,0,0
48,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",41,0,74545,71153,3392,0,0,69528,5017,0,0,0,0,0,0,0,0
49,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,57270,54278,2992,0,0,53087,4183,0,0,0,0,0,0,0,0
50,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",1841,0,269779,225387,44392,155,0,206472,62890,0,20,110,0,50,161,76,0
51,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",2256,0,239292,202380,36912,148,0,186952,51936,0,16,107,0,50,153,78,0
52,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",45,1,99841,86131,13709,6,0,81564,18266,0,4,3,0,0,0,3,0
53,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,66712,63464,3248,0,0,62018,4694,0,0,0,0,0,0,0,0
54,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",37,0,71454,67543,3911,0,0,65388,6066,0,0,0,0,0,0,0,0
55,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",45,0,66572,63521,3051,0,0,62214,4358,0,0,0,0,0,0,0,0
56,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",48,0,71250,67766,3484,0,0,66031,5219,0,0,0,0,0,0,0,0
57,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",36,0,52663,49892,2771,0,0,48869,3794,0,0,0,0,0,0,0,0
58,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",2186,0,252428,212690,39738,148,0,194414,57608,0,14,103,0,47,171,71,0
59,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,71592,68350,3242,0,0,66885,4707,0,0,0,0,0,0,0,0
60,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,79946,75530,4416,0,0,72905,7041,0,0,0,0,0,0,0,0
61,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",27,0,60883,57839,3044,0,0,56567,4316,0,0,0,0,0,0,0,0
62,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",1,0,50594,47531,3063,0,0,46264,4330,0,0,0,0,0,0,0,0
63,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,50972,47742,3230,0,0,46311,4661,0,0,0,0,0,0,0,0
64,0,900.0000000001361,900.0000000001361,14,"[76, 77, 68, 78, 69, 75, 65, 70, 74, 72, 73, 71, 66, 80]",0,0,48711,45812,2899,0,0,44723,3988,0,0,0,0,0,0,0,0
