#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 1200
#K_GROUP= 5
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",491,0,287947,233572,54375,271,0,210857,76297,0,19,177,33,39,352,173,0
2,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",84,0,60485,55978,4507,0,0,53758,6727,0,0,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",0,0,96104,88156,7948,0,0,82618,13486,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",57,0,79177,73079,6098,0,0,69376,9801,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",152,0,95265,87454,7811,0,0,81914,13351,0,0,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",0,0,112024,100880,11144,0,0,92132,19892,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",264,0,232729,179510,53219,234,0,162712,69347,0,18,128,17,64,276,167,0
8,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",82,0,262332,225149,37183,65,0,195901,66246,0,12,38,9,21,60,45,0
9,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",242,0,164571,140295,24276,201,0,126871,37095,0,10,129,22,29,283,132,0
10,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",44,0,71038,65990,5048,0,0,63245,7793,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",165,0,105026,96692,8334,3,0,90668,14351,0,2,4,0,1,0,0,0
12,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",0,0,63387,58310,5077,0,0,55658,7729,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",244,0,82384,77036,5348,0,0,73858,8526,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",1,0,78244,72923,5321,0,0,70004,8240,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",49,1,160522,134375,26146,9,0,124311,36191,0,6,6,0,3,3,1,0
16,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",287,1,198711,147293,51417,38,0,140746,57880,0,16,21,2,12,12,21,0
17,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",45,0,78026,71831,6195,0,0,68031,9995,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",40,0,98900,90426,8474,0,0,84289,14611,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",2193,0,374882,314770,60112,249,0,285996,88163,0,14,147,17,56,313,176,0
20,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",111,0,84183,77765,6418,10,0,73609,10544,0,0,12,0,0,12,6,0
21,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",1,0,77240,71063,6177,0,0,67290,9950,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",1,0,66157,60949,5208,0,0,58143,8014,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",0,0,163261,145004,18257,0,0,129122,34139,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",230,0,183982,157884,26098,24,0,140840,43088,0,12,12,0,17,3,10,0
25,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",442,0,82316,75488,6828,0,0,70821,11495,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",139,0,73054,67567,5487,0,0,64345,8709,0,0,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,15,"[73, 74, 65, 69, 78, 77, 75, 79, 68, 67, 66, 72, 76, 80, 71]",913,0,173263,150141,23122,10,0,132575,40664,0,4,2,2,8,8,0,0
