#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 900
#K_GROUP= 1
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",0,0,67798,60740,7058,0,0,55493,12305,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",0,0,92042,82203,9839,25,0,77294,14693,0,12,12,0,20,4,7,0
3,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",0,0,52113,49004,3109,0,0,47732,4381,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",0,0,53651,50418,3233,0,0,48987,4664,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",0,0,54673,51182,3491,0,0,49486,5187,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",2,0,119656,96020,23636,29,0,92638,26951,0,20,16,7,8,6,10,0
7,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",16,0,74347,70268,4079,0,0,67939,6408,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",0,0,51693,48604,3089,0,0,47327,4366,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",0,0,103373,95905,7468,11,0,90231,13113,0,4,8,0,8,3,6,0
10,0,900.0000000001361,900.0000000001361,15,"[65, 78, 77, 73, 75, 71, 80, 68, 74, 72, 79, 76, 69, 66, 70]",0,0,54109,50692,3417,0,0,49086,5023,0,0,0,0,0,0,0,0
