#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 50
#T= 900
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,58738,55596,3142,0,0,54305,4433,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,49344,46582,2762,0,0,45661,3683,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,47940,45130,2810,0,0,44101,3839,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,58379,55560,2819,0,0,54549,3830,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,50311,47486,2825,0,0,46473,3838,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,55261,52400,2861,0,0,51370,3891,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,50428,47626,2802,0,0,46636,3792,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,60595,57588,3007,0,0,56399,4196,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,77537,73628,3909,0,0,71496,6041,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,81445,77052,4393,0,0,74485,6960,0,0,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,75180,71750,3430,0,0,70091,5089,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,76186,72588,3598,0,0,70779,5407,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,85658,80942,4716,0,0,78027,7631,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,34,"[82, 76, 91, 65, 79, 92, 69, 71, 93, 87, 113, 67, 97, 81, 70, 103, 66, 96, 111, 83, 100, 99, 68, 88, 107, 110, 102, 105, 75, 77, 78, 90, 108, 114]",0,0,60434,57228,3206,0,0,55814,4620,0,0,0,0,0,0,0,0
