#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 1200
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,55859,50444,5415,0,0,47383,8476,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",1,1,93538,78151,15386,6,0,75832,17697,0,6,1,0,1,0,0,0
3,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,35649,30832,4817,0,0,28394,7255,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,47411,43982,3429,0,0,42939,4472,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",1,0,64034,60509,3525,0,0,59341,4693,0,0,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,46486,43110,3376,0,0,42092,4394,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,68715,64876,3839,0,0,63422,5293,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,47854,44324,3530,0,0,43233,4621,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,81860,76698,5162,0,0,73934,7926,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,66815,63166,3649,0,0,61890,4925,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,59436,55830,3606,0,0,54632,4804,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,55861,52116,3745,0,0,50791,5070,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,92019,84674,7345,0,0,79758,12261,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,82341,77202,5139,0,0,74412,7929,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,80124,75424,4700,0,0,73135,6989,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,65709,61730,3979,0,0,60109,5600,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",3,1,86525,72651,13873,6,0,71042,15476,0,6,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",107,1,64020,56929,7090,4,0,55336,8679,0,4,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",11,0,56364,52567,3797,0,0,51170,5194,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,58226,54478,3748,0,0,53140,5086,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",44,0,81397,76152,5245,0,0,73340,8057,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,52884,49312,3572,0,0,48199,4685,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",1,0,89926,82677,7249,0,0,77839,12087,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,67197,63378,3819,0,0,61895,5302,0,0,0,0,0,0,0,0
25,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,50087,46220,3867,0,0,44781,5306,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",106,1,97253,76304,20948,9,0,74023,23218,0,9,0,1,1,0,0,0
27,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",2,1,125578,98261,27316,18,0,95496,30055,0,12,9,1,4,0,0,0
28,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,65251,61118,4133,2,0,59387,5860,0,2,1,0,1,0,0,0
29,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,46228,42888,3340,0,0,41898,4330,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,101785,91310,10475,0,0,83245,18540,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,56491,52380,4111,0,0,50667,5824,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,70021,65646,4375,0,0,63664,6357,0,0,0,0,0,0,0,0
33,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,46996,43652,3344,0,0,42693,4303,0,0,0,0,0,0,0,0
34,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,72503,68522,3981,0,0,66952,5551,0,0,0,0,0,0,0,0
35,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,79484,74450,5034,4,0,71729,7747,0,4,2,0,2,0,0,0
36,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",43,0,78096,73809,4287,0,0,71878,6218,0,0,0,0,0,0,0,0
37,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,61806,58114,3692,0,0,56823,4983,0,0,0,0,0,0,0,0
38,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",32,0,63355,59576,3779,0,0,58162,5193,0,0,0,0,0,0,0,0
39,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,47718,44226,3492,0,0,43111,4607,0,0,0,0,0,0,0,0
40,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,48314,44754,3560,0,0,43578,4736,0,0,0,0,0,0,0,0
41,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,57002,53430,3572,0,0,52276,4726,0,0,0,0,0,0,0,0
42,0,1200.000000000004,1200.000000000004,14,"[69, 77, 70, 76, 65, 72, 78, 68, 79, 67, 71, 66, 75, 80]",0,0,62582,58460,4122,0,0,56726,5856,0,0,0,0,0,0,0,0
