24,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,50066,46900,3166,0,0,45505,4561,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,74885,71344,3541,0,0,69620,5265,0,0,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,64930,61324,3606,0,0,59516,5414,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",122,0,77851,73908,3943,0,0,71693,6158,0,0,0,0,0,0,0,0
28,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",19,0,52638,49793,2845,0,0,48747,3891,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",144,0,68662,65446,3216,0,0,63915,4747,0,0,0,0,0,0,0,0
30,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",36,0,70969,67868,3101,0,0,66557,4412,0,0,0,0,0,0,0,0
31,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,47600,44806,2794,0,0,43856,3744,0,0,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,58207,55260,2947,0,0,54131,4076,0,0,0,0,0,0,0,0
33,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,68580,64862,3718,0,0,62931,5649,0,0,0,0,0,0,0,0
34,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,47967,45238,2729,0,0,44343,3624,0,0,0,0,0,0,0,0
35,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,75614,71458,4156,0,0,69154,6460,0,0,0,0,0,0,0,0
36,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",101,1,82126,73084,9041,9,0,70939,11167,0,4,3,12,0,0,0,0
37,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,74270,70750,3520,0,0,69006,5264,0,0,0,0,0,0,0,0
38,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",13,0,82608,77889,4719,2,0,74945,7659,0,2,1,0,1,0,0,0
39,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",46,0,76347,72840,3507,0,0,71084,5263,0,0,0,0,0,0,0,0
40,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",54,0,64545,61124,3421,0,0,59457,5088,0,0,0,0,0,0,0,0
41,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,76948,73680,3268,2,0,72187,4755,0,2,1,2,1,0,0,0
42,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,49449,46040,3409,0,0,44459,4990,0,0,0,0,0,0,0,0
43,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",12,1,97238,66350,30887,24,0,65040,32159,0,13,18,1,6,0,0,0
44,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",82,0,74513,71096,3417,2,0,69461,5048,0,2,1,0,1,0,0,0
45,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",46,0,63104,60022,3082,2,0,58678,4422,0,2,1,0,1,0,0,0
46,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",45,0,64132,60989,3143,0,0,59589,4543,0,0,0,0,0,0,0,0
47,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",44,0,70797,67728,3069,0,0,66409,4388,0,0,0,0,0,0,0,0
48,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",1,1,89482,81852,7629,5,0,79301,10173,0,4,0,3,0,0,0,0
49,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",37,0,73586,69408,4178,1,0,66987,6596,0,0,0,0,2,0,1,0
50,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,50794,47404,3390,0,0,45795,4999,0,0,0,0,0,0,0,0
51,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,28450,25640,2810,0,0,24650,3800,0,0,0,0,0,0,0,0
52,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,49147,46134,3013,0,0,44945,4202,0,0,0,0,0,0,0,0
53,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",56,0,55836,52474,3362,0,0,50842,4994,0,0,0,0,0,0,0,0
54,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",32,0,54689,51780,2909,0,0,50645,4044,0,0,0,0,0,0,0,0
55,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,52116,49366,2750,0,0,48444,3672,0,0,0,0,0,0,0,0
56,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,47276,44592,2684,0,0,43700,3576,0,0,0,0,0,0,0,0
57,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",23,0,78925,75343,3582,0,0,73565,5360,0,0,0,0,0,0,0,0
58,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",117,2,59336,47142,12192,11,0,45985,13336,0,9,3,0,1,0,0,0
59,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,72534,69250,3284,0,0,67740,4794,0,0,0,0,0,0,0,0
60,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",88,1,59366,48520,10845,6,0,47063,12292,0,6,1,2,1,0,0,0
61,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",44,0,79585,75978,3607,2,0,74089,5492,0,2,1,0,1,0,0,0
62,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,66471,63344,3127,0,0,62006,4465,0,0,0,0,0,0,0,0
63,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",0,0,48611,45850,2761,0,0,44914,3697,0,0,0,0,0,0,0,0
64,0,900.0000000001361,900.0000000001361,9,"[72, 65, 75, 68, 76, 74, 71, 70, 67]",63,0,75606,72267,3339,2,0,70663,4939,0,2,1,0,1,0,0,0
