#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 900
#K_GROUP= 1
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",0,0,56876,52990,3886,0,0,50927,5949,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",0,0,51885,48524,3361,0,0,47017,4868,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",0,0,61614,58016,3598,0,0,56228,5386,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",0,0,80273,75602,4671,0,0,72736,7537,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",0,0,65062,59870,5192,0,0,56521,8541,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",0,0,68972,64966,4006,0,0,62819,6153,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",0,0,64289,60662,3627,0,0,58769,5520,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",0,0,63470,58768,4702,0,0,55839,7631,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",1,0,65135,61081,4054,0,0,58800,6335,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,13,"[65, 72, 80, 70, 74, 78, 69, 71, 73, 68, 75, 79, 77]",0,0,74147,69166,4981,0,0,66026,8121,0,0,0,0,0,0,0,0
