#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 8
#T= 900
#K_GROUP= 5
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,54794,51120,3674,0,0,49256,5538,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,65489,61426,4063,0,0,59173,6316,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",34,0,74004,69626,4378,0,0,67056,6948,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",56,0,82156,77696,4460,0,0,75000,7156,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",237,2,208308,137145,71161,63,0,128841,79358,0,30,45,0,11,21,0,0
6,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",520,0,209247,180655,28592,223,0,166744,41864,0,18,97,6,63,149,306,0
7,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,59684,56228,3456,0,0,54533,5151,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,85198,80140,5058,12,0,76879,8283,0,0,9,0,2,12,13,0
9,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",82,0,70790,66454,4336,0,0,63837,6953,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,61714,57364,4350,0,0,54848,6866,0,0,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,52372,48838,3534,0,0,47113,5259,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",145,1,112050,96577,15472,10,0,89594,22437,0,5,6,0,1,6,0,0
13,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",66,0,67230,63260,3970,0,0,61052,6178,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,91200,84896,6304,0,0,80389,10811,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,53144,49512,3632,0,0,47746,5398,0,0,0,0,0,0,0,0
16,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",368,0,188121,143749,44372,302,0,131360,55877,0,29,164,33,49,223,386,0
17,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,238844,203202,35642,246,0,185653,52483,0,14,123,5,63,184,319,0
18,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",44,0,79067,74726,4341,0,0,72139,6928,0,0,0,0,0,0,0,0
19,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,64832,60834,3998,0,0,58649,6183,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",61,0,63093,58347,4746,0,0,55308,7785,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",53,0,68118,64569,3549,0,0,62755,5363,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",120,0,126233,114318,11915,0,0,104113,22120,0,0,0,0,0,0,0,0
23,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",438,0,294921,249659,45262,261,0,221981,72191,0,20,123,7,68,178,353,0
24,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,78970,70070,8900,0,0,62983,15987,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,73442,68954,4488,0,0,66265,7177,0,0,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,60150,56560,3590,0,0,54768,5382,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",116,0,85833,80578,5255,0,0,77020,8813,0,0,0,0,0,0,0,0
28,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",37,0,58000,54567,3433,0,0,52870,5130,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",9,0,64287,60763,3524,0,0,58960,5327,0,0,0,0,0,0,0,0
30,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",122,0,103266,94233,9033,15,0,86871,16350,0,0,15,0,0,24,6,0
31,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,61542,57864,3678,0,0,56011,5531,0,0,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,53184,49918,3266,0,0,48414,4770,0,0,0,0,0,0,0,0
33,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",126,0,65370,61752,3618,0,0,59776,5594,0,0,0,0,0,0,0,0
34,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,69080,65348,3732,0,0,63395,5685,0,0,0,0,0,0,0,0
35,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",129,0,278407,237978,40429,253,0,217150,60534,0,20,127,6,67,182,321,0
36,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,79406,75030,4376,0,0,72431,6975,0,0,0,0,0,0,0,0
37,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",85,0,60090,56487,3603,0,0,54598,5492,0,0,0,0,0,0,0,0
38,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,54341,50760,3581,0,0,48980,5361,0,0,0,0,0,0,0,0
39,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",205,0,91955,85501,6454,46,0,80511,11306,0,0,42,0,0,51,45,0
40,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",92,0,85937,80384,5553,0,0,76531,9406,0,0,0,0,0,0,0,0
41,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",111,0,284047,240646,43401,257,0,220051,63263,0,18,135,6,70,181,323,0
42,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",114,0,72562,68404,4158,0,0,65922,6640,0,0,0,0,0,0,0,0
43,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",674,0,156828,122337,34491,222,0,112890,43296,0,29,104,21,56,129,303,0
44,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",315,1,187029,133963,53065,309,0,122875,63262,0,30,165,25,54,227,390,0
45,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,64674,61054,3620,0,0,59272,5402,0,0,0,0,0,0,0,0
46,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,62182,57678,4504,0,0,54920,7262,0,0,0,0,0,0,0,0
47,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,52424,49136,3288,0,0,47643,4781,0,0,0,0,0,0,0,0
48,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,80142,75646,4496,0,0,72988,7154,0,0,0,0,0,0,0,0
49,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",199,0,71154,66439,4715,0,0,63337,7817,0,0,0,0,0,0,0,0
50,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",42,0,86501,80756,5745,14,0,76723,9738,0,2,13,0,1,15,9,0
51,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,55683,51880,3803,0,0,49909,5774,0,0,0,0,0,0,0,0
52,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",450,1,95760,81976,13783,4,0,76908,18847,0,4,0,0,0,0,0,0
53,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",63,0,84308,79317,4991,0,0,76079,8229,0,0,0,0,0,0,0,0
54,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,65899,60276,5623,0,0,56459,9440,0,0,0,0,0,0,0,0
55,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,79296,74566,4730,0,0,71612,7684,0,0,0,0,0,0,0,0
56,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",158,0,73762,69280,4482,0,0,66439,7323,0,0,0,0,0,0,0,0
57,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",185,0,172528,139833,32695,278,0,130540,41202,0,32,125,15,83,181,350,0
58,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",24,0,114183,103760,10423,22,0,95087,19036,0,6,16,2,5,24,7,0
59,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",1,0,93199,86637,6562,0,0,81870,11329,0,0,0,0,0,0,0,0
60,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",0,0,55673,52012,3661,0,0,50145,5528,0,0,0,0,0,0,0,0
61,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",56,0,97507,90616,6891,0,0,85471,12036,0,0,0,0,0,0,0,0
62,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",1,0,50260,47247,3013,0,0,46042,4218,0,0,0,0,0,0,0,0
63,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",48,0,242166,206634,35532,248,0,191160,50294,0,16,125,6,63,179,323,0
64,0,900.0000000001361,900.0000000001361,7,"[68, 67, 69, 65, 72, 70, 71]",104,0,56260,52302,3958,0,0,50059,6201,0,0,0,0,0,0,0,0
