#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 1200
#K_GROUP= 1
#AREA= 200
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",93,2,247357,193083,54272,74,0,183634,63551,0,17,63,15,9,45,21,0
2,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",231,1,203879,165463,38415,46,0,151462,52312,0,24,15,14,20,15,16,0
3,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",3,0,127641,117152,10489,1,0,109067,18571,0,0,0,0,2,0,1,0
4,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",169,0,82594,75699,6895,0,0,71092,11502,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",42,0,68852,63426,5426,0,0,60350,8502,0,0,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",57,0,145745,131136,14609,3,0,118834,26904,0,2,1,0,3,0,1,0
7,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",3,0,133355,120785,12570,0,0,110647,22708,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,151558,137814,13744,0,0,126446,25112,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",46,0,79069,73894,5175,0,0,71001,8068,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,70123,63652,6471,0,0,59568,10555,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,111434,101246,10188,0,0,93478,17956,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",98,0,170946,150055,20891,17,0,133303,37604,0,10,12,2,10,4,1,0
13,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",134,0,100532,93412,7120,0,0,88577,11955,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",1,0,108654,98711,9943,0,0,91131,17523,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",211,0,98752,91149,7603,0,0,85736,13016,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,57521,53312,4209,0,0,51489,6032,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",43,0,80300,74651,5649,0,0,71379,8921,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",152,0,96091,89168,6923,0,0,84550,11541,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,74731,68424,6307,0,0,64537,10194,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,77576,71938,5638,0,0,68688,8888,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",1,0,88671,81975,6696,0,0,77706,10965,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,94613,87158,7455,0,0,82127,12486,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,67124,61880,5244,0,0,59008,8116,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",307,0,157784,140487,17297,16,0,128256,29484,0,4,11,4,8,11,6,0
25,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",22,0,162012,145004,17008,12,0,133073,28909,0,4,8,2,8,5,3,0
26,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",58,0,141785,128408,13377,0,0,117375,24410,0,0,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,62767,57046,5721,0,0,53729,9038,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",2,0,93366,84974,8392,0,0,79004,14362,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",9,0,64463,59307,5156,0,0,56566,7897,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",194,0,147905,134646,13259,0,0,123636,24269,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,89644,81684,7960,0,0,76138,13506,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",108,0,81649,75416,6233,0,0,71533,10116,0,0,0,0,0,0,0,0
33,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",200,0,153245,138193,15052,7,0,125369,27861,0,6,6,0,3,0,0,0
34,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",147,0,192984,170432,22552,7,0,151986,40983,0,4,5,0,5,1,0,0
35,0,1200.000000000004,1200.000000000004,14,"[74, 76, 70, 78, 65, 80, 67, 66, 71, 77, 68, 75, 69, 73]",0,0,83808,76518,7290,0,0,71636,12172,0,0,0,0,0,0,0,0
