#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 900
#K_GROUP= 1
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",1,0,58273,54955,3318,0,0,53427,4846,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,81416,77232,4184,0,0,74817,6599,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,55965,52352,3613,0,0,50526,5439,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",71,0,57389,53539,3850,0,0,51419,5970,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",5,1,139117,116637,22479,21,0,109495,29566,0,16,18,1,4,0,16,0
6,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,97588,90906,6682,2,0,85983,11601,0,2,1,0,1,0,0,0
7,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,60501,56940,3561,0,0,55218,5283,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",31,1,108075,93055,15019,13,0,88150,19891,0,8,9,0,5,0,11,0
9,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,60615,57138,3477,0,0,55455,5160,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,54133,50818,3315,0,0,49263,4870,0,0,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,64123,57428,6695,0,0,52523,11600,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,66969,63010,3959,0,0,60825,6144,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,61877,57334,4543,0,0,54590,7287,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",1,0,110798,102205,8593,0,0,95388,15410,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",71,0,75451,71713,3738,0,0,69693,5758,0,0,0,0,0,0,0,0
16,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",45,0,87538,81828,5710,7,0,77878,9643,0,4,5,0,4,0,4,0
17,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,68048,64376,3672,0,0,62499,5549,0,0,0,0,0,0,0,0
18,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,69534,65280,4254,0,0,62831,6703,0,0,0,0,0,0,0,0
19,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,52509,49276,3233,0,0,47835,4674,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",125,1,126335,108011,18323,19,0,101397,24882,0,16,10,3,6,0,20,0
21,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,53200,49950,3250,0,0,48523,4677,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",166,2,80333,60809,19522,21,0,58690,21610,0,14,6,0,2,0,9,0
23,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",12,1,93710,79478,14231,5,0,76783,16921,0,5,0,0,0,0,0,0
24,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,54286,50962,3324,0,0,49472,4814,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,77866,73372,4494,0,0,70669,7197,0,0,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,75214,70336,4878,0,0,67277,7937,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",66,0,117845,101362,16483,27,0,96633,21137,0,22,9,0,15,1,28,0
28,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,70758,66724,4034,0,0,64477,6281,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,85970,80815,5155,3,0,77405,8558,0,2,4,0,1,0,0,0
30,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,63354,59654,3700,0,0,57725,5629,0,0,0,0,0,0,0,0
31,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,66278,62618,3660,0,0,60755,5523,0,0,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",130,0,104022,94864,9158,4,0,88948,15066,0,2,1,0,4,1,0,0
33,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",1,0,65355,61537,3818,0,0,59515,5840,0,0,0,0,0,0,0,0
34,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",39,0,84642,79863,4779,0,0,76833,7809,0,0,0,0,0,0,0,0
35,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,78674,74088,4586,0,0,71306,7368,0,0,0,0,0,0,0,0
36,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,58527,55044,3483,0,0,53397,5130,0,0,0,0,0,0,0,0
37,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,73110,68852,4258,0,0,66422,6688,0,0,0,0,0,0,0,0
38,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",52,0,55916,52392,3524,0,0,50642,5274,0,0,0,0,0,0,0,0
39,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",295,0,137062,112834,24228,25,0,106672,30337,0,13,17,0,9,3,11,0
40,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,74604,70664,3940,0,0,68519,6085,0,0,0,0,0,0,0,0
41,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,69652,63964,5688,0,0,60076,9576,0,0,0,0,0,0,0,0
42,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,68926,65348,3578,0,0,63563,5363,0,0,0,0,0,0,0,0
43,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",15,0,79274,75073,4201,0,0,72652,6622,0,0,0,0,0,0,0,0
44,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,80852,75784,5068,0,0,72497,8355,0,0,0,0,0,0,0,0
45,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",84,0,77844,73470,4374,0,0,70827,7017,0,0,0,0,0,0,0,0
46,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",37,0,98517,92098,6419,9,0,87439,11059,0,8,7,0,4,0,0,0
47,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",3,0,119468,104614,14854,12,0,98515,20923,0,12,7,0,4,0,7,0
48,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,55545,52080,3465,0,0,50372,5173,0,0,0,0,0,0,0,0
49,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,68128,64276,3852,0,0,62224,5904,0,0,0,0,0,0,0,0
50,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,80368,76022,4346,0,0,73486,6882,0,0,0,0,0,0,0,0
51,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,57144,53450,3694,0,0,51526,5618,0,0,0,0,0,0,0,0
52,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",1,0,82091,77093,4998,0,0,73888,8203,0,0,0,0,0,0,0,0
53,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",35,0,73584,69265,4319,0,0,66707,6877,0,0,0,0,0,0,0,0
54,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,64390,60580,3810,0,0,58562,5828,0,0,0,0,0,0,0,0
55,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,59954,55518,4436,0,0,52922,7032,0,0,0,0,0,0,0,0
56,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",43,0,65206,61137,4069,0,0,58812,6394,0,0,0,0,0,0,0,0
57,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",185,0,126438,100841,25597,30,0,96538,29822,0,29,14,0,11,3,21,0
58,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,83071,78192,4879,0,0,75123,7948,0,0,0,0,0,0,0,0
59,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,80110,75934,4176,0,0,73565,6545,0,0,0,0,0,0,0,0
60,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,51468,48334,3134,0,0,47049,4419,0,0,0,0,0,0,0,0
61,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",2,0,83860,79104,4756,0,0,76156,7704,0,0,0,0,0,0,0,0
62,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,94208,88048,6160,2,0,83692,10510,0,0,0,0,2,0,4,0
63,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",110,0,79784,75192,4592,0,0,72291,7493,0,0,0,0,0,0,0,0
64,0,900.0000000001361,900.0000000001361,13,"[65, 77, 79, 74, 68, 71, 78, 73, 72, 80, 75, 69, 76]",0,0,102633,94902,7731,2,0,88968,13661,0,2,1,0,1,0,0,0
