#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 8
#T= 1800
#K_GROUP= 1
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1800.0023696007174
#SIMULATION_SPEED= 1800.0023696007174
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",1,0,69066,62061,7005,0,0,58678,10388,0,0,0,0,0,0,0,0
2,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,64381,57850,6531,0,0,54892,9489,0,0,0,0,0,0,0,0
3,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,75707,68052,7655,0,0,64002,11705,0,0,0,0,0,0,0,0
4,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,113768,103068,10700,0,0,95912,17856,0,0,0,0,0,0,0,0
5,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,107561,98196,9365,0,0,92425,15136,0,0,0,0,0,0,0,0
6,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",34,0,108084,97824,10260,0,0,91108,16976,0,0,0,0,0,0,0,0
7,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,99755,90952,8803,0,0,85774,13981,0,0,0,0,0,0,0,0
8,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,91843,84804,7039,0,0,81374,10469,0,0,0,0,0,0,0,0
9,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",21,0,82446,75115,7331,0,0,71390,11056,0,0,0,0,0,0,0,0
10,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,113501,103158,10343,0,0,96345,17156,0,0,0,0,0,0,0,0
11,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",92,1,145583,120529,25053,5,0,115781,29794,0,4,0,3,0,0,0,0
12,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",1,0,92427,85001,7426,0,0,81177,11250,0,0,0,0,0,0,0,0
13,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,102047,90280,11767,0,0,82113,19934,0,0,0,0,0,0,0,0
14,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,110705,100612,10093,2,0,94115,16586,0,2,1,0,1,0,0,0
15,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",180,1,99388,77671,21716,5,0,74492,24888,0,4,0,3,0,0,0,0
16,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,71563,65010,6553,0,0,62009,9554,0,0,0,0,0,0,0,0
17,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",74,0,99499,88110,11389,6,0,83583,15904,0,4,1,1,5,1,0,0
18,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",46,0,95104,87500,7604,0,0,83438,11666,0,0,0,0,0,0,0,0
19,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",125,0,89517,82655,6862,0,0,79303,10214,0,0,0,0,0,0,0,0
20,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,80663,72512,8151,0,0,67955,12708,0,0,0,0,0,0,0,0
21,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",36,0,106006,97166,8840,0,0,91955,14051,0,0,0,0,0,0,0,0
22,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,61823,55694,6129,0,0,53180,8643,0,0,0,0,0,0,0,0
23,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,91327,84034,7293,0,0,80343,10984,0,0,0,0,0,0,0,0
24,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,72221,65702,6519,0,0,62770,9451,0,0,0,0,0,0,0,0
25,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,64073,57998,6075,0,0,55489,8584,0,0,0,0,0,0,0,0
26,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",162,0,89365,81792,7573,0,0,77695,11670,0,0,0,0,0,0,0,0
27,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,101881,93696,8185,0,0,89129,12752,0,0,0,0,0,0,0,0
28,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,76757,70582,6175,0,0,67978,8779,0,0,0,0,0,0,0,0
29,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,65031,58336,6695,0,0,55354,9677,0,0,0,0,0,0,0,0
30,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",130,0,91853,84142,7711,0,0,79924,11929,0,0,0,0,0,0,0,0
31,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",2,0,63565,57178,6387,0,0,54316,9249,0,0,0,0,0,0,0,0
32,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",293,2,207328,155676,51650,16,0,151196,56106,0,11,6,1,3,3,0,0
33,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",1,0,55601,49931,5670,0,0,47868,7733,0,0,0,0,0,0,0,0
34,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",1,0,84484,77207,7277,0,0,73521,10963,0,0,0,0,0,0,0,0
35,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",21,0,92880,85249,7631,0,0,81161,11719,0,0,0,0,0,0,0,0
36,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,107367,98862,8505,0,0,93975,13392,0,0,0,0,0,0,0,0
37,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,83551,76168,7383,0,0,72445,11106,0,0,0,0,0,0,0,0
38,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,107791,98486,9305,0,0,92806,14985,0,0,0,0,0,0,0,0
39,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",134,0,96757,88998,7759,0,0,84704,12053,0,0,0,0,0,0,0,0
40,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,68818,61640,7178,0,0,58144,10674,0,0,0,0,0,0,0,0
41,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,89644,81382,8262,0,0,76746,12898,0,0,0,0,0,0,0,0
42,0,1800.0023696007174,1800.0023696007174,5,"[65, 71, 67, 70, 66]",0,0,68876,62318,6558,0,0,59320,9556,0,0,0,0,0,0,0,0
