#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 900
#K_GROUP= 10
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",0,0,51072,48182,2890,0,0,47096,3976,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",0,0,55452,52564,2888,0,0,51496,3956,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",96,0,56037,53298,2739,0,0,52239,3798,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",0,0,49367,46606,2761,0,0,45703,3664,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",107,0,174111,152406,21705,177,0,143960,29612,0,14,143,38,38,181,125,0
6,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",0,0,49219,46572,2647,0,0,45716,3503,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",0,0,50553,47664,2889,0,0,46598,3955,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",0,0,59057,55956,3101,0,0,54663,4394,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",929,2,147089,105274,41813,214,0,100526,45913,0,17,186,47,21,222,155,0
10,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",860,0,139768,108169,31599,151,0,101378,37945,0,17,120,20,30,158,100,0
11,0,900.0000000001361,900.0000000001361,13,"[76, 77, 75, 68, 65, 67, 78, 73, 72, 69, 70, 80, 74]",81,1,87605,78370,9234,5,0,74818,12779,0,4,0,0,0,3,0,0
