16,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",15,0,50176,47339,2837,0,0,46332,3844,0,0,0,0,0,0,0,0
17,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",103,0,82807,78782,4025,3,0,76489,6311,0,2,4,0,1,0,0,0
18,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",2,1,81696,69732,11963,8,0,67590,14093,0,5,3,0,1,0,3,0
19,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",59,0,63401,60135,3266,0,0,58624,4777,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",43,0,74784,71219,3565,0,0,69447,5337,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,68641,65318,3323,0,0,63815,4826,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",28,0,66006,62904,3102,0,0,61563,4443,0,0,0,0,0,0,0,0
23,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,69482,66466,3016,2,0,65234,4244,0,2,1,0,1,0,0,0
24,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",46,0,68633,65368,3265,0,0,63872,4761,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",89,0,79049,75051,3998,2,0,72790,6255,0,2,1,0,1,0,0,0
26,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,58741,55708,3033,0,0,54479,4262,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",209,1,69230,60277,8952,4,0,58517,10708,0,4,0,0,0,0,0,0
28,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",58,0,71956,68656,3300,0,0,67118,4838,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",165,0,81316,76721,4595,0,0,73768,7548,0,0,0,0,0,0,0,0
30,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,74387,70927,3460,1,0,69237,5147,0,0,0,0,2,0,1,0
31,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,48813,46048,2765,0,0,45078,3735,0,0,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,55218,52346,2872,0,0,51260,3958,0,0,0,0,0,0,0,0
33,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,80330,76624,3706,0,0,74707,5623,0,0,0,0,0,0,0,0
34,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,49819,46974,2845,0,0,45921,3898,0,0,0,0,0,0,0,0
35,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",11,0,76483,72893,3590,0,0,71079,5404,0,0,0,0,0,0,0,0
36,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,77349,73794,3555,0,0,72021,5328,0,0,0,0,0,0,0,0
37,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",40,0,75986,72612,3374,0,0,71016,4970,0,0,0,0,0,0,0,0
38,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,49347,46580,2767,0,0,45631,3716,0,0,0,0,0,0,0,0
39,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",111,1,90649,78843,11805,4,0,76892,13752,0,4,0,0,0,0,0,0
40,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,49495,46720,2775,0,0,45770,3725,0,0,0,0,0,0,0,0
41,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",90,1,102234,83486,18747,10,0,80883,21336,0,7,3,3,1,0,0,0
42,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",181,1,92233,78759,13473,7,0,76806,15415,0,4,6,0,1,0,0,0
43,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,33420,30014,3406,0,0,28439,4981,0,0,0,0,0,0,0,0
44,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,54499,51652,2847,0,0,50595,3904,0,0,0,0,0,0,0,0
45,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,56730,53794,2936,0,0,52663,4067,0,0,0,0,0,0,0,0
46,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",99,0,82108,78090,4018,3,0,75829,6272,0,2,4,0,1,0,0,0
47,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",178,0,80130,76384,3746,0,0,74298,5832,0,0,0,0,0,0,0,0
48,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,51270,48268,3002,0,0,47096,4174,0,0,0,0,0,0,0,0
49,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,55536,52596,2940,0,0,51466,4070,0,0,0,0,0,0,0,0
50,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",22,0,73505,69876,3629,0,0,68029,5476,0,0,0,0,0,0,0,0
51,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,50730,47806,2924,0,0,46658,4072,0,0,0,0,0,0,0,0
52,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,56308,53352,2956,0,0,52220,4088,0,0,0,0,0,0,0,0
53,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",52,0,83756,79402,4354,0,0,76752,7004,0,0,0,0,0,0,0,0
54,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,54393,51544,2849,0,0,50515,3878,0,0,0,0,0,0,0,0
55,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",52,1,86088,66793,19294,12,0,65282,20789,0,10,3,1,2,0,0,0
56,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,64947,61790,3157,0,0,60435,4512,0,0,0,0,0,0,0,0
57,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",60,0,78155,74630,3525,0,0,72857,5298,0,0,0,0,0,0,0,0
58,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,50042,47210,2832,0,0,46136,3906,0,0,0,0,0,0,0,0
59,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,70862,67302,3560,0,0,65509,5353,0,0,0,0,0,0,0,0
60,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",84,1,88859,77684,11174,4,0,75683,13171,0,4,0,0,0,0,0,0
61,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,59222,56398,2824,0,0,55390,3832,0,0,0,0,0,0,0,0
62,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,49866,47144,2722,0,0,46239,3627,0,0,0,0,0,0,0,0
63,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",82,0,64170,61196,2974,0,0,59958,4212,0,0,0,0,0,0,0,0
64,0,900.0000000001361,900.0000000001361,10,"[76, 65, 72, 68, 67, 75, 74, 66, 69, 71]",0,0,50942,47620,3322,0,0,46073,4869,0,0,0,0,0,0,0,0
