14,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,66296,62196,4100,0,0,60486,5810,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",3,0,84960,79449,5511,0,0,76330,8630,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",37,0,63399,59667,3732,0,0,58313,5086,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,67922,64048,3874,0,0,62570,5352,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,52033,48066,3967,0,0,46476,5557,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,68041,63856,4185,0,0,62093,5948,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,70827,66716,4111,0,0,65003,5824,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",44,0,72991,68654,4337,2,0,66624,6363,0,2,1,0,1,0,0,0
22,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,51905,48402,3503,0,0,47329,4576,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,90996,84672,6324,0,0,80764,10232,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",43,0,55938,51407,4531,0,0,49222,6716,0,0,0,0,0,0,0,0
25,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,113559,94793,18766,47,0,89532,23906,0,14,43,4,22,35,3,0
26,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,59779,55660,4119,2,0,53975,5800,0,2,1,0,1,0,0,0
27,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,64395,60764,3631,0,0,59506,4889,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,85874,80540,5334,0,0,77621,8253,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,52209,48762,3447,0,0,47657,4552,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,59292,55288,4004,0,0,53694,5598,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,54717,51338,3379,0,0,50347,4370,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,74069,69724,4345,0,0,67874,6195,0,0,0,0,0,0,0,0
33,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",125,0,74722,70615,4107,4,0,68740,5972,0,2,4,0,1,3,0,0
34,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,75672,71902,3770,0,0,70508,5164,0,0,0,0,0,0,0,0
35,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",30,0,60666,57228,3438,0,0,56103,4563,0,0,0,0,0,0,0,0
36,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,34163,30034,4129,0,0,28259,5904,0,0,0,0,0,0,0,0
37,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,80588,76516,4072,0,0,74791,5797,0,0,0,0,0,0,0,0
38,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,68901,65058,3843,0,0,63598,5303,0,0,0,0,0,0,0,0
39,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,72666,68984,3682,0,0,67694,4972,0,0,0,0,0,0,0,0
40,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",2,0,71400,67616,3784,0,0,66188,5212,0,0,0,0,0,0,0,0
41,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,80648,76452,4196,0,0,74656,5992,0,0,0,0,0,0,0,0
42,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,96488,87974,8514,6,0,83301,13175,0,4,2,0,5,1,0,0
43,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,51008,47386,3622,0,0,46188,4820,0,0,0,0,0,0,0,0
44,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,51967,48484,3483,0,0,47429,4538,0,0,0,0,0,0,0,0
45,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",135,0,109483,95086,14397,33,0,89816,19580,0,14,33,9,16,15,0,0
46,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",82,1,106888,84948,21939,15,0,82267,24595,0,11,7,0,1,6,0,0
47,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,59654,55732,3922,0,0,54263,5391,0,0,0,0,0,0,0,0
48,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,71241,67560,3681,0,0,66262,4979,0,0,0,0,0,0,0,0
49,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,75289,71202,4087,0,0,69561,5728,0,0,0,0,0,0,0,0
50,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,53097,49028,4069,0,0,47405,5692,0,0,0,0,0,0,0,0
51,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,61473,57844,3629,0,0,56585,4888,0,0,0,0,0,0,0,0
52,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,66428,62756,3672,0,0,61468,4960,0,0,0,0,0,0,0,0
53,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",4,2,119301,67791,51508,48,0,66025,53200,0,25,30,0,10,9,0,0
54,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,50573,47094,3479,0,0,46044,4529,0,0,0,0,0,0,0,0
55,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,88514,82890,5624,0,0,79618,8896,0,0,0,0,0,0,0,0
56,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",36,0,83881,78386,5495,0,0,75278,8603,0,0,0,0,0,0,0,0
57,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,79796,75478,4318,0,0,73544,6252,0,0,0,0,0,0,0,0
58,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,88083,82738,5345,0,0,79784,8299,0,0,0,0,0,0,0,0
59,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",64,0,111678,97059,14619,47,0,91588,19965,0,16,54,8,17,30,0,0
60,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,53011,48846,4165,0,0,47062,5949,0,0,0,0,0,0,0,0
61,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,119525,99235,20290,53,0,92421,26965,0,12,56,3,21,44,3,0
62,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,51549,47866,3683,0,0,46596,4953,0,0,0,0,0,0,0,0
63,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",0,0,65519,61402,4117,0,0,59707,5812,0,0,0,0,0,0,0,0
64,0,1200.000000000004,1200.000000000004,10,"[65, 74, 77, 75, 69, 79, 80, 67, 78, 68]",2,1,75368,61624,13743,8,0,59715,15640,0,6,1,0,4,1,0,0
