37,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,52974,49498,3476,0,0,47803,5171,0,0,0,0,0,0,0,0
38,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,57583,53370,4213,0,0,50951,6632,0,0,0,0,0,0,0,0
39,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,51148,48014,3134,0,0,46694,4454,0,0,0,0,0,0,0,0
40,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,79492,75500,3992,0,0,73306,6186,0,0,0,0,0,0,0,0
41,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,71241,67444,3797,0,0,65451,5790,0,0,0,0,0,0,0,0
42,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,57420,54152,3268,0,0,52686,4734,0,0,0,0,0,0,0,0
43,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,52128,48844,3284,0,0,47332,4796,0,0,0,0,0,0,0,0
44,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,62867,59170,3697,0,0,57253,5614,0,0,0,0,0,0,0,0
45,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,52060,48776,3284,0,0,47313,4747,0,0,0,0,0,0,0,0
46,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,83077,78178,4899,0,0,75105,7972,0,0,0,0,0,0,0,0
47,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",55,0,83150,79009,4141,0,0,76619,6531,0,0,0,0,0,0,0,0
48,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,50465,47314,3151,0,0,45965,4500,0,0,0,0,0,0,0,0
49,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",219,0,81892,77696,4196,3,0,75105,6780,0,2,1,0,1,0,3,0
50,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",60,1,79532,74604,4927,10,0,72413,7104,0,7,3,3,1,0,0,0
51,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,56694,52496,4198,0,0,50120,6574,0,0,0,0,0,0,0,0
52,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",94,1,69697,56833,12863,6,0,55541,14147,0,4,3,0,1,0,0,0
53,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",1,0,79127,74889,4238,0,0,72414,6713,0,0,0,0,0,0,0,0
54,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,49556,46618,2938,0,0,45486,4070,0,0,0,0,0,0,0,0
55,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,75414,71016,4398,0,0,68421,6993,0,0,0,0,0,0,0,0
56,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,75617,71934,3683,0,0,70020,5597,0,0,0,0,0,0,0,0
57,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,48130,43138,4992,0,0,39956,8174,0,0,0,0,0,0,0,0
58,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,66517,62848,3669,0,0,60954,5563,0,0,0,0,0,0,0,0
59,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",29,0,75956,72029,3927,0,0,69871,6085,0,0,0,0,0,0,0,0
60,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,60287,56734,3553,0,0,54956,5331,0,0,0,0,0,0,0,0
61,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,61179,57934,3245,0,0,56488,4691,0,0,0,0,0,0,0,0
62,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,83097,78842,4255,0,0,76387,6710,0,0,0,0,0,0,0,0
63,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,69545,65856,3689,0,0,63964,5581,0,0,0,0,0,0,0,0
64,0,900.0000000001361,900.0000000001361,5,"[65, 70, 71, 68, 66]",0,0,53856,50192,3664,0,0,48334,5522,0,0,0,0,0,0,0,0
