#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 900
#K_GROUP= 5
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",53,0,64045,60861,3184,0,0,59398,4647,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",0,0,84936,80082,4854,0,0,77053,7883,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",0,0,49609,46592,3017,0,0,45391,4218,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",0,0,48231,45490,2741,0,0,44525,3706,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",0,0,49626,46642,2984,0,0,45440,4186,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",83,0,78815,74717,4098,4,0,72325,6478,0,0,6,0,0,3,3,0
7,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",45,0,61884,58667,3217,0,0,57212,4672,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",105,1,89137,80571,8565,4,0,76974,12158,0,4,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",0,0,50867,47712,3155,0,0,46353,4514,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",0,0,48204,45404,2800,0,0,44402,3802,0,0,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",0,0,57265,54234,3031,0,0,52946,4319,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",6,0,78511,74856,3655,0,0,73012,5499,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",0,0,68927,65336,3591,0,0,63549,5378,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,12,"[72, 74, 73, 75, 68, 69, 76, 65, 71, 70, 66, 67]",47,0,78734,74732,4002,1,0,72501,6230,0,0,0,0,0,0,3,0
