21,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",5,0,53494,48649,4845,0,0,47359,6135,0,0,0,0,0,0,0,0
22,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",78,0,82300,76474,5826,0,0,74177,8123,0,0,0,0,0,0,0,0
23,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,52056,47334,4722,0,0,46286,5770,0,0,0,0,0,0,0,0
24,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",107,0,82847,76439,6408,0,0,73590,9257,0,0,0,0,0,0,0,0
25,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,66149,60566,5583,0,0,58565,7584,0,0,0,0,0,0,0,0
26,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,52627,47954,4673,0,0,46877,5750,0,0,0,0,0,0,0,0
27,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,54675,49640,5035,0,0,48168,6507,0,0,0,0,0,0,0,0
28,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",1,0,93764,86217,7547,0,0,82218,11546,0,0,0,0,0,0,0,0
29,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",1,0,71746,66289,5457,0,0,64439,7307,0,0,0,0,0,0,0,0
30,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,70928,65412,5516,0,0,63494,7434,0,0,0,0,0,0,0,0
31,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,74423,69264,5159,0,0,67709,6714,0,0,0,0,0,0,0,0
32,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,53998,48926,5072,0,0,47518,6480,0,0,0,0,0,0,0,0
33,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",3,0,75881,70013,5868,0,0,67686,8195,0,0,0,0,0,0,0,0
34,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",43,0,73656,68633,5023,2,0,67106,6546,0,2,1,0,1,0,0,0
35,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,72799,67300,5499,0,0,65365,7434,0,0,0,0,0,0,0,0
36,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",103,0,98311,87479,10832,4,0,82942,15361,0,2,1,0,4,1,0,0
37,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,66176,61094,5082,0,0,59604,6572,0,0,0,0,0,0,0,0
38,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",27,0,61447,55035,6412,0,0,52216,9231,0,0,0,0,0,0,0,0
39,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",31,0,58599,53075,5524,0,0,51127,7472,0,0,0,0,0,0,0,0
40,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,58879,53860,5019,0,0,52430,6449,0,0,0,0,0,0,0,0
41,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,86298,80464,5834,0,0,78209,8089,0,0,0,0,0,0,0,0
42,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",93,1,83966,60855,23110,5,0,58890,25070,0,5,0,0,0,0,0,0
43,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",1,0,94896,73127,21769,10,0,69240,25640,0,8,2,0,5,1,0,0
44,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,71438,65596,5842,0,0,63294,8144,0,0,0,0,0,0,0,0
45,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,74898,69372,5526,0,0,67462,7436,0,0,0,0,0,0,0,0
46,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,55149,49852,5297,0,0,48109,7040,0,0,0,0,0,0,0,0
47,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,73957,68492,5465,0,0,66643,7314,0,0,0,0,0,0,0,0
48,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,81371,75792,5579,0,0,73798,7573,0,0,0,0,0,0,0,0
49,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,52792,48022,4770,0,0,46820,5972,0,0,0,0,0,0,0,0
50,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,83499,77894,5605,0,0,75891,7608,0,0,0,0,0,0,0,0
51,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,64451,59450,5001,0,0,57995,6456,0,0,0,0,0,0,0,0
52,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,52963,47818,5145,0,0,46264,6699,0,0,0,0,0,0,0,0
53,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,85328,79056,6272,0,0,76379,8949,0,0,0,0,0,0,0,0
54,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",1,0,85246,79347,5899,0,0,77003,8243,0,0,0,0,0,0,0,0
55,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",48,0,58568,52850,5718,0,0,50727,7841,0,0,0,0,0,0,0,0
56,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,86908,80952,5956,0,0,78540,8368,0,0,0,0,0,0,0,0
57,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",33,0,81983,76003,5980,0,0,73572,8411,0,0,0,0,0,0,0,0
58,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,78100,72356,5744,0,0,70200,7900,0,0,0,0,0,0,0,0
59,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",38,0,92130,85246,6884,0,0,81866,10264,0,0,0,0,0,0,0,0
60,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",24,0,81924,76508,5416,0,0,74633,7291,0,0,0,0,0,0,0,0
61,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,77215,71360,5855,0,0,69112,8103,0,0,0,0,0,0,0,0
62,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",0,0,53054,48176,4878,0,0,46946,6108,0,0,0,0,0,0,0,0
63,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",2,1,103513,75709,27803,9,0,73576,29925,0,7,3,0,1,0,0,0
64,0,1800.000227630585,1800.000227630585,8,"[68, 65, 74, 79, 70, 66, 73, 76]",51,0,89369,82919,6450,2,0,80045,9320,0,2,1,0,1,0,0,0
