#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 1200
#K_GROUP= 5
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,65614,61112,4502,0,0,59009,6605,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,61147,56884,4263,0,0,55040,6107,0,0,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",106,0,76041,71072,4969,2,0,68433,7604,0,2,1,0,1,0,0,0
4,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",1,0,82509,77915,4594,0,0,75743,6766,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",1,0,53802,50403,3399,0,0,49411,4391,0,0,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,80003,75006,4997,0,0,72414,7589,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",35,0,70389,66167,4222,0,0,64319,6070,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,52251,47972,4279,0,0,46111,6140,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",44,0,56763,52962,3801,0,0,51483,5280,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",48,0,75214,71312,3902,0,0,69766,5448,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",18,0,63351,59426,3925,0,0,57908,5443,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,52927,48624,4303,0,0,46715,6212,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",1,0,75615,71277,4338,0,0,69338,6277,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",81,0,51846,47951,3895,0,0,46398,5448,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",1,0,77817,73519,4298,0,0,71604,6213,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",102,0,63095,59156,3939,0,0,57524,5571,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",1,0,66456,62495,3961,0,0,60955,5501,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,83269,78474,4795,0,0,76131,7138,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,70470,66634,3836,0,0,65188,5282,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,70257,66060,4197,0,0,64258,5999,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,34933,30458,4475,0,0,28366,6567,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",2,0,87608,73809,13799,7,0,70787,16810,0,6,1,3,1,0,0,0
23,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,50178,46616,3562,0,0,45423,4755,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,83906,78459,5447,3,0,75371,8528,0,2,4,0,1,0,0,0
25,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,79596,75068,4528,0,0,72980,6616,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,80427,75998,4429,0,0,73996,6431,0,0,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,50527,47056,3471,0,0,45966,4561,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",1,0,77609,73053,4556,0,0,70903,6706,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,84704,79676,5028,0,0,77075,7629,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",1,0,74418,69475,4943,0,0,66968,7450,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,62354,58442,3912,0,0,56958,5396,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",36,0,73333,69138,4195,0,0,67283,6050,0,0,0,0,0,0,0,0
33,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,49422,45878,3544,0,0,44725,4697,0,0,0,0,0,0,0,0
34,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",1,1,107430,74330,33099,19,0,72271,35127,0,11,12,1,4,3,0,0
35,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,59317,55234,4083,0,0,53564,5753,0,0,0,0,0,0,0,0
36,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",0,0,49795,45930,3865,0,0,44467,5328,0,0,0,0,0,0,0,0
37,0,1200.000000000004,1200.000000000004,13,"[70, 73, 72, 68, 79, 75, 69, 78, 65, 77, 76, 66, 80]",41,0,50927,47371,3556,0,0,46150,4777,0,0,0,0,0,0,0,0
