#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 900
#K_GROUP= 1
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,51839,48798,3041,0,0,47558,4281,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,57307,53692,3615,0,0,51908,5399,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",44,1,137986,110040,27945,44,0,106958,30939,0,17,39,2,9,12,9,0
4,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,64171,60410,3761,0,0,58456,5715,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",53,0,70992,66797,4195,0,0,64361,6631,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",1,0,114929,104267,10662,4,0,95401,19516,0,4,2,4,2,0,0,0
7,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",42,0,79368,74612,4756,0,0,71623,7745,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,81398,77198,4200,0,0,74793,6605,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",53,1,88078,77413,10664,4,0,75056,13017,0,4,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,81530,77310,4220,0,0,74855,6675,0,0,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,64897,61076,3821,0,0,59015,5882,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,63631,60154,3477,0,0,58471,5160,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,68098,62598,5500,0,0,58885,9213,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,73779,69636,4143,0,0,67308,6471,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,66099,61102,4997,0,0,57903,8196,0,0,0,0,0,0,0,0
16,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,88935,83338,5597,0,0,79501,9434,0,0,0,0,0,0,0,0
17,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,68303,64428,3875,0,0,62357,5946,0,0,0,0,0,0,0,0
18,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,72723,68702,4021,0,0,66461,6262,0,0,0,0,0,0,0,0
19,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,60112,56124,3988,0,0,53927,6185,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,89780,84570,5210,0,0,81160,8620,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,54961,51332,3629,0,0,49567,5394,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",30,0,54244,50948,3296,0,0,49409,4835,0,0,0,0,0,0,0,0
23,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,102284,95510,6774,0,0,90566,11718,0,0,0,0,0,0,0,0
24,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,51144,48018,3126,0,0,46667,4477,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",1,0,91266,82155,9111,26,0,79165,12041,0,12,14,3,20,4,7,0
26,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",4,0,87108,81828,5280,0,0,78364,8744,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",78,0,97860,91102,6758,0,0,86068,11792,0,0,0,0,0,0,0,0
28,0,900.0000000001361,900.0000000001361,15,"[68, 79, 80, 69, 72, 65, 73, 74, 78, 71, 70, 76, 77, 66, 75]",0,0,78788,74720,4068,0,0,72466,6322,0,0,0,0,0,0,0,0
