#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 50
#T= 900
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",0,0,52017,49276,2741,0,0,48328,3689,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",0,0,47800,44036,3764,0,0,42066,5734,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",7,1,54318,50647,3670,4,0,49471,4842,0,4,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",0,0,46127,43228,2899,0,0,42146,3981,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",0,0,30210,26868,3342,0,0,25353,4857,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",0,0,72404,68834,3570,0,0,67038,5366,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",48,1,77823,71008,6814,5,0,69211,8606,0,5,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",80,2,84128,62790,21336,11,0,61111,23004,0,11,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",0,0,45154,42310,2844,0,0,41314,3840,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,31,"[80, 65, 102, 106, 88, 95, 81, 105, 110, 82, 72, 98, 79, 85, 101, 103, 66, 113, 97, 91, 73, 83, 70, 109, 93, 77, 76, 86, 90, 99, 112]",6,2,89459,72159,17298,14,0,70549,18886,0,18,3,0,1,0,0,0
