#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 1200
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,49359,45778,3581,0,0,44640,4719,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,45834,42356,3478,0,0,41313,4521,0,0,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,49290,45786,3504,0,0,44675,4615,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,54096,50490,3606,0,0,49298,4798,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,71686,67010,4676,0,0,64746,6940,0,0,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",1,1,69899,58951,10947,4,0,57485,12409,0,4,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,78309,73792,4517,0,0,71628,6681,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",1,1,82658,76429,6228,4,0,74350,8303,0,4,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,62766,58840,3926,0,0,57295,5471,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,68722,64618,4104,0,0,62893,5829,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,68659,64554,4105,0,0,62874,5785,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,76406,71346,5060,2,0,68728,7674,0,2,1,0,1,0,0,0
13,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",5,1,99366,77489,21876,7,0,75882,23476,0,7,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,49397,45834,3563,0,0,44633,4764,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,62108,58292,3816,0,0,56845,5263,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,48731,45230,3501,0,0,44165,4566,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,78054,73894,4160,0,0,72126,5928,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,82284,77208,5076,0,0,74525,7759,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,61937,57596,4341,0,0,55707,6230,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",32,0,82162,77018,5144,0,0,74233,7929,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,64517,60816,3701,0,0,59526,4991,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,74877,70574,4303,0,0,68641,6236,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,81470,76698,4772,0,0,74351,7119,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,8,"[65, 78, 71, 66, 75, 67, 68, 73]",0,0,74799,70754,4045,0,0,69133,5666,0,0,0,0,0,0,0,0
