#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 1800
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1800.004795677174
#SIMULATION_SPEED= 1800.004795677174
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,76757,70972,5785,0,0,68756,8001,0,0,0,0,0,0,0,0
2,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",176,1,141984,99527,42456,52,0,95205,46636,0,9,36,15,10,33,39,0
3,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",14,1,194817,122718,72098,26,0,118288,76486,0,13,15,3,5,3,3,0
4,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",128,0,131557,104611,26946,52,0,98466,32943,0,12,35,15,15,33,38,0
5,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",168,0,81347,74972,6375,0,0,72022,9325,0,0,0,0,0,0,0,0
6,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",184,0,107609,91475,16134,29,0,85697,21829,0,8,14,10,12,20,19,0
7,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",244,1,90612,77638,12973,4,0,73772,16835,0,4,0,0,0,0,0,0
8,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",39,0,64422,59075,5347,0,0,57268,7154,0,0,0,0,0,0,0,0
9,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",98,0,112693,93373,19320,49,0,87884,24674,0,14,24,9,24,27,37,0
10,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",52,0,66549,61324,5225,0,0,59597,6952,0,0,0,0,0,0,0,0
11,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,49636,44904,4732,0,0,43704,5932,0,0,0,0,0,0,0,0
12,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,66066,60888,5178,0,0,59392,6674,0,0,0,0,0,0,0,0
13,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,59614,54404,5210,0,0,52817,6797,0,0,0,0,0,0,0,0
14,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,116718,99010,17708,16,0,91715,24961,0,4,4,3,10,8,13,0
15,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,51868,46808,5060,0,0,45341,6527,0,0,0,0,0,0,0,0
16,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",167,0,71518,65753,5765,0,0,63386,8132,0,0,0,0,0,0,0,0
17,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",31,0,70609,65279,5330,0,0,63465,7144,0,0,0,0,0,0,0,0
18,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,74527,69206,5321,0,0,67480,7047,0,0,0,0,0,0,0,0
19,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,70654,65264,5390,0,0,63521,7133,0,0,0,0,0,0,0,0
20,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,51258,46338,4920,0,0,44987,6271,0,0,0,0,0,0,0,0
21,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",48,0,66859,61638,5221,0,0,59946,6913,0,0,0,0,0,0,0,0
22,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,68995,62932,6063,0,0,60424,8571,0,0,0,0,0,0,0,0
23,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,52265,47058,5207,0,0,45496,6769,0,0,0,0,0,0,0,0
24,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",1,0,90903,81891,9012,0,0,76450,14453,0,0,0,0,0,0,0,0
25,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,45762,38358,7404,0,0,34539,11223,0,0,0,0,0,0,0,0
26,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,51995,46956,5039,0,0,45541,6454,0,0,0,0,0,0,0,0
27,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,71462,65832,5630,0,0,63789,7673,0,0,0,0,0,0,0,0
28,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,50188,45450,4738,0,0,44261,5927,0,0,0,0,0,0,0,0
29,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,60687,55768,4919,0,0,54443,6244,0,0,0,0,0,0,0,0
30,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,81421,72960,8461,0,0,68153,13268,0,0,0,0,0,0,0,0
31,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,63540,58196,5344,0,0,56440,7100,0,0,0,0,0,0,0,0
32,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",56,1,77436,63449,13986,6,0,61101,16326,0,5,0,3,0,0,0,0
33,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,52671,47394,5277,0,0,45714,6957,0,0,0,0,0,0,0,0
34,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,53629,48050,5579,0,0,46068,7561,0,0,0,0,0,0,0,0
35,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,74540,68890,5650,0,0,66915,7625,0,0,0,0,0,0,0,0
36,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",4,0,74878,69467,5411,1,0,67593,7282,0,0,3,0,0,0,0,0
37,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",2,0,55283,49456,5827,0,0,47235,8048,0,0,0,0,0,0,0,0
38,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,76520,70366,6154,0,0,67824,8696,0,0,0,0,0,0,0,0
39,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,59753,54400,5353,0,0,52655,7098,0,0,0,0,0,0,0,0
40,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",1,0,143207,105855,37352,37,0,98968,44146,0,12,17,8,16,21,19,0
41,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,90024,81696,8328,0,0,76898,13126,0,0,0,0,0,0,0,0
42,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,50337,45454,4883,0,0,44201,6136,0,0,0,0,0,0,0,0
43,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,65093,59744,5349,0,0,57997,7096,0,0,0,0,0,0,0,0
44,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,51203,46178,5025,0,0,44760,6443,0,0,0,0,0,0,0,0
45,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,53296,48082,5214,0,0,46429,6867,0,0,0,0,0,0,0,0
46,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,53214,48542,4672,0,0,47460,5754,0,0,0,0,0,0,0,0
47,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,78111,71560,6551,0,0,68698,9413,0,0,0,0,0,0,0,0
48,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,78200,72680,5520,0,0,70730,7470,0,0,0,0,0,0,0,0
49,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",35,0,111969,95396,16573,27,0,89251,22637,0,6,14,11,11,20,19,0
50,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,56395,51418,4977,0,0,50069,6326,0,0,0,0,0,0,0,0
51,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,54295,49594,4701,0,0,48466,5829,0,0,0,0,0,0,0,0
52,0,1800.004795677174,1800.004795677174,9,"[76, 74, 65, 70, 79, 66, 68, 73, 69]",0,0,79563,73596,5967,0,0,71201,8362,0,0,0,0,0,0,0,0
