#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 50
#T= 1200
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,84289,78378,5911,2,0,74846,9439,0,2,1,0,1,0,0,0
2,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,49338,45936,3402,0,0,44925,4413,0,0,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,49785,46302,3483,0,0,45218,4567,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",26,1,117501,93271,24229,12,0,89470,28008,0,11,6,1,3,0,1,0
5,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,85147,79596,5551,4,0,77000,8139,0,2,1,0,4,1,0,0
6,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,69066,65192,3874,0,0,63735,5331,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,71294,67270,4024,0,0,65628,5666,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,80177,76044,4133,0,0,74322,5855,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,63869,59950,3919,0,0,58418,5451,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,34292,30144,4148,0,0,28434,5858,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,73253,68892,4361,0,0,66931,6322,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,66349,62260,4089,0,0,60516,5833,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,50215,46720,3495,0,0,45590,4625,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,54540,49888,4652,0,0,47615,6925,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,65129,61382,3747,0,0,60055,5074,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,79097,74890,4207,0,0,73031,6066,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",47,1,105578,83280,22297,9,0,80563,25003,0,8,3,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,72958,68088,4870,0,0,65579,7379,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",30,0,63995,59610,4385,0,0,57568,6427,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,63509,59406,4103,0,0,57666,5843,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",0,0,49692,46172,3520,0,0,45008,4684,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,30,"[65, 100, 99, 87, 83, 92, 72, 94, 78, 112, 90, 113, 104, 79, 108, 101, 107, 106, 67, 105, 77, 91, 95, 82, 69, 93, 97, 74, 96, 88]",2,1,102248,87116,15131,4,0,83966,18277,0,4,0,0,0,0,0,0
