#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 50
#T= 1200
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
21,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,52113,48058,4055,0,0,46390,5723,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,82588,77566,5022,0,0,74982,7606,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,58809,54904,3905,0,0,53378,5431,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,72582,68190,4392,0,0,66160,6422,0,0,0,0,0,0,0,0
25,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",3,1,76132,63447,12684,5,0,61357,14769,0,5,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,62555,58226,4329,0,0,56324,6231,0,0,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,75690,71572,4118,0,0,69854,5836,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,82478,77822,4656,0,0,75617,6861,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,79611,75484,4127,0,0,73735,5876,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,82617,77838,4779,0,0,75468,7149,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",5,1,86457,66595,19861,8,0,65048,21400,0,8,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",0,0,80945,76670,4275,0,0,74764,6181,0,0,0,0,0,0,0,0
33,0,1200.000000000004,1200.000000000004,21,"[65, 80, 97, 77, 92, 82, 91, 95, 104, 74, 69, 76, 90, 113, 70, 67, 96, 105, 87, 79, 88]",29,0,74021,69875,4146,0,0,68096,5925,0,0,0,0,0,0,0,0
