#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 16
#K= 50
#T= 1200
#K_GROUP= 5
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",0,0,5409,2770,2639,0,0,2552,2857,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",1,0,5298,2649,2649,0,0,2431,2867,0,0,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",41,0,5249,2663,2586,0,0,2490,2759,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",0,0,5443,2778,2665,0,0,2468,2975,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",70,1,19279,6476,12802,6,0,5072,14198,0,6,1,0,1,0,0,0
6,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",0,0,5071,2480,2591,0,0,2330,2741,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",391,2,24232,5763,18467,10,0,4747,19473,0,10,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",0,0,5285,2748,2537,0,0,2590,2695,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",0,0,5344,2732,2612,0,0,2519,2825,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",179,3,36923,10135,26785,22,0,8670,28224,0,18,6,0,2,0,0,0
11,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",0,0,5885,3236,2649,0,0,2927,2958,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",0,0,5284,2682,2602,0,0,2472,2812,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",71,2,36696,6929,29765,18,0,6092,30582,0,18,1,0,1,0,0,0
14,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",65,1,10601,2283,8317,4,0,1794,8802,0,4,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",39,0,7114,4239,2875,0,0,3726,3388,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,22,"[20, 25, 55, 60, 65, 57, 59, 58, 17, 27, 34, 21, 19, 35, 24, 53, 47, 38, 36, 54, 18, 63]",291,3,36826,6101,30722,15,0,5244,31564,0,15,0,0,0,0,0,0
