#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 16
#K= 16
#T= 900
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",0,0,3926,1850,2076,0,0,1604,2322,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",0,0,4739,2722,2017,0,0,2536,2203,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",0,0,6542,4266,2276,0,0,3798,2744,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",51,1,9758,3195,6562,4,0,2846,6907,0,4,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",0,0,4637,2696,1941,0,0,2509,2128,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",3,0,6349,4101,2248,0,0,3667,2682,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",0,0,5260,3222,2038,0,0,3021,2239,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",36,1,14767,3022,11744,6,0,2797,11963,0,6,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",0,0,5002,3102,1900,0,0,2942,2060,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",1,1,9625,4315,5309,4,0,3963,5657,0,4,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",46,0,5179,3146,2033,0,0,2873,2306,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",4,1,56560,5286,51273,48,0,4847,51624,0,18,33,0,10,27,0,0
13,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",69,1,12212,3251,8960,6,0,2916,9289,0,6,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",0,0,4582,2600,1982,0,0,2444,2138,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",0,0,24444,6424,18020,40,0,5189,19175,0,22,11,0,38,9,0,0
16,0,900.0000000001361,900.0000000001361,12,"[19, 20, 28, 29, 17, 24, 26, 32, 30, 21, 25, 27]",0,0,4684,2710,1974,0,0,2529,2155,0,0,0,0,0,0,0,0
