#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 16
#K= 50
#T= 900
#K_GROUP= 10
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",0,0,4760,2750,2010,0,0,2571,2189,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",359,2,26762,5489,21271,11,0,4533,22216,0,11,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",0,0,5551,3442,2109,0,0,3113,2438,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",117,1,14443,5423,9019,4,0,4663,9775,0,4,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",802,3,29705,8699,21003,23,0,7191,22482,0,18,6,3,2,0,0,0
6,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",0,0,4798,2782,2016,0,0,2581,2217,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",0,0,4712,2750,1962,0,0,2566,2146,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",0,0,3834,1768,2066,0,0,1529,2305,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",0,0,4549,2610,1939,0,0,2462,2087,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",213,1,24001,8915,15085,13,0,7264,16719,0,13,2,0,2,0,0,0
11,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",31,1,17154,4803,12350,7,0,4215,12929,0,7,0,1,1,0,0,0
12,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",0,0,4975,2898,2077,0,0,2617,2358,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",118,2,14371,4416,9953,8,0,3983,10378,0,8,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",0,0,4831,2782,2049,0,0,2586,2245,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",345,4,33989,4577,29408,19,0,3986,29980,0,19,0,0,0,0,0,0
16,0,900.0000000001361,900.0000000001361,26,"[46, 44, 59, 55, 60, 58, 41, 43, 62, 66, 22, 17, 36, 33, 49, 50, 53, 61, 37, 19, 18, 20, 48, 47, 63, 30]",163,1,16910,4431,12478,5,0,3805,13099,0,5,0,0,0,0,0,0
