#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 16
#K= 100
#T= 900
#K_GROUP= 5
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",64,0,4816,2788,2028,0,0,2536,2280,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",0,0,4682,2718,1964,0,0,2577,2105,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",0,0,4553,2588,1965,0,0,2435,2118,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",36,0,5111,3094,2017,0,0,2855,2256,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",0,0,5263,3052,2211,0,0,2647,2616,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",0,0,5924,3826,2098,0,0,3554,2370,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",148,2,20194,5364,14828,11,0,4591,15586,0,9,3,3,0,0,0,0
8,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",43,3,31141,5549,25589,26,0,4886,26220,0,23,4,0,2,3,0,0
9,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",34,2,9028,2680,6346,13,0,2471,6542,0,13,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",1,0,5024,3053,1971,0,0,2893,2131,0,0,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",0,0,4591,2664,1927,0,0,2518,2073,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",0,0,4580,2646,1934,0,0,2466,2114,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",149,3,21984,4233,17748,14,0,3756,18211,0,14,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",0,0,4693,2726,1967,0,0,2540,2153,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",123,2,28878,6677,22199,21,0,5714,23135,0,19,1,1,5,1,0,0
16,0,900.0000000001361,900.0000000001361,27,"[47, 36, 38, 17, 35, 103, 48, 94, 105, 54, 95, 112, 25, 23, 60, 109, 115, 99, 90, 81, 93, 79, 52, 30, 19, 57, 58]",0,0,4003,1888,2115,0,0,1631,2372,0,0,0,0,0,0,0,0
