#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 16
#K= 100
#T= 1200
#K_GROUP= 10
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",388,4,75711,25528,50179,29,0,20960,54710,0,25,6,3,3,0,0,0
2,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",581,4,60100,11743,48353,24,0,9724,50346,0,24,0,1,1,0,0,0
3,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",1,0,5572,2853,2719,0,0,2552,3020,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",0,0,5662,2878,2784,0,0,2510,3152,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",1,0,5233,2635,2598,0,0,2442,2791,0,0,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",252,3,44193,14092,30098,24,0,10798,33362,0,24,1,3,2,0,0,0
7,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",273,2,44504,10756,33746,19,0,8695,35782,0,18,4,1,2,0,0,0
8,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",0,0,5413,2748,2665,0,0,2467,2946,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",0,0,5628,2894,2734,0,0,2561,3067,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,59,"[74, 82, 80, 77, 83, 106, 113, 28, 33, 30, 37, 46, 99, 96, 35, 24, 108, 114, 111, 109, 107, 41, 42, 54, 64, 53, 92, 105, 95, 103, 101, 85, 19, 17, 104, 34, 55, 86, 84, 100, 81, 39, 57, 56, 76, 75, 61, 60, 59, 21, 18, 68, 73, 116, 47, 63, 67, 72, 48]",154,2,33514,9422,24090,16,0,7611,25881,0,16,1,2,1,0,0,0
