#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 50
#T= 900
#K_GROUP= 1
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",40,0,87767,82664,5103,4,0,79323,8434,0,2,4,0,1,3,0,0
2,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",1,0,91817,85763,6054,2,0,81534,10277,0,0,3,0,0,3,0,0
3,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",0,0,90852,85354,5498,0,0,81646,9206,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",68,0,92053,84184,7869,18,0,79937,12076,0,10,11,0,13,5,1,0
5,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",3,1,88195,82824,5370,5,0,79406,8781,0,4,0,3,0,0,0,0
6,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",0,0,77637,73632,4005,0,0,71481,6156,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",0,0,108760,99532,9228,4,0,92086,16666,0,4,2,0,2,0,0,0
8,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",0,0,60765,57122,3643,0,0,55255,5510,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",3,1,84421,69265,15155,6,0,66786,17628,0,6,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,32,"[96, 82, 65, 71, 97, 74, 107, 92, 88, 109, 76, 98, 114, 113, 75, 95, 77, 105, 67, 79, 73, 66, 85, 101, 68, 78, 86, 84, 83, 93, 87, 70]",0,0,88200,82388,5812,0,0,78412,9788,0,0,0,0,0,0,0,0
