#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 50
#T= 1200
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,20297,16986,3311,0,0,16098,4199,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",9,1,54327,24623,29703,11,0,22649,31666,0,11,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,14383,11536,2847,0,0,11085,3298,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,22330,18482,3848,0,0,17039,5291,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,16708,13704,3004,0,0,13115,3593,0,0,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,22663,18664,3999,0,0,17031,5632,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,13506,10626,2880,0,0,10180,3326,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,22351,18298,4053,0,0,16673,5678,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,15551,12714,2837,0,0,12258,3293,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,15026,12068,2958,0,0,11462,3564,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,13602,10700,2902,0,0,10224,3378,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,17677,14688,2989,0,0,14119,3558,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,20732,17368,3364,0,0,16353,4379,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,13021,10242,2779,0,0,9830,3191,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,14879,11978,2901,0,0,11445,3434,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,13312,10480,2832,0,0,10047,3265,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,19985,16822,3163,0,0,16019,3966,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",1,1,26834,18517,8316,4,0,17292,9537,0,4,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",6,1,15731,11604,4126,4,0,11177,4549,0,4,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,14782,11946,2836,0,0,11517,3265,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,17005,13514,3491,0,0,12404,4601,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,17726,14778,2948,0,0,14217,3509,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,15906,12960,2946,0,0,12472,3434,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,16555,13216,3339,0,0,12279,4276,0,0,0,0,0,0,0,0
25,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,9339,6418,2921,0,0,5889,3450,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",2,1,27391,19604,7786,5,0,18026,9359,0,5,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,19453,16288,3165,0,0,15553,3900,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,19509,16496,3013,0,0,15889,3620,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,17481,14446,3035,0,0,13799,3682,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,16040,13124,2916,0,0,12611,3429,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",0,0,20445,17046,3399,0,0,16048,4397,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,25,"[33, 79, 65, 38, 36, 78, 61, 69, 41, 68, 75, 73, 59, 52, 71, 72, 39, 66, 57, 43, 60, 47, 42, 74, 56]",135,3,73482,29345,44134,22,0,27575,45882,0,22,0,0,0,0,0,0
