#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 16
#T= 1800
#K_GROUP= 5
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1800.004420606465
#SIMULATION_SPEED= 1800.004420606465
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",44,0,21423,16480,4943,0,0,15085,6338,0,0,0,0,0,0,0,0
2,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",182,0,57234,25812,31422,16,0,23608,33598,0,11,11,0,3,3,0,0
3,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",45,0,23724,18611,5113,0,0,17047,6677,0,0,0,0,0,0,0,0
4,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",0,0,15565,10278,5287,0,0,8539,7026,0,0,0,0,0,0,0,0
5,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",158,0,27832,21698,6134,2,0,19023,8805,0,2,1,0,1,0,0,0
6,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",85,0,16159,11955,4204,0,0,11304,4855,0,0,0,0,0,0,0,0
7,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",50,1,36625,21373,15251,7,0,19487,17126,0,6,4,0,1,0,0,0
8,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",42,0,22983,17844,5139,0,0,16251,6732,0,0,0,0,0,0,0,0
9,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",768,0,84708,42514,42194,45,0,35335,49290,0,24,35,0,16,8,0,0
10,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",234,1,70600,29339,41260,18,0,26508,44053,0,14,7,3,4,3,7,0
11,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",61,0,19047,14731,4316,0,0,13962,5085,0,0,0,0,0,0,0,0
12,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",0,0,18316,14000,4316,0,0,13314,5002,0,0,0,0,0,0,0,0
13,0,1800.004420606465,1800.004420606465,15,"[36, 38, 37, 43, 44, 45, 46, 39, 48, 35, 33, 40, 41, 42, 34]",0,0,18688,14202,4486,0,0,13392,5296,0,0,0,0,0,0,0,0
