19,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,69327,63182,6145,0,0,60574,8753,0,0,0,0,0,0,0,0
20,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",2,0,75298,68884,6414,0,0,66090,9208,0,0,0,0,0,0,0,0
21,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,75157,68172,6985,0,0,64734,10423,0,0,0,0,0,0,0,0
22,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,113145,100081,13064,9,0,93672,19452,0,4,2,0,7,1,7,0
23,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,65390,59194,6196,0,0,56549,8841,0,0,0,0,0,0,0,0
24,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",100,0,94378,86344,8034,0,0,81779,12599,0,0,0,0,0,0,0,0
25,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,87095,77370,9725,0,0,71244,15851,0,0,0,0,0,0,0,0
26,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,82150,74724,7426,0,0,70870,11280,0,0,0,0,0,0,0,0
27,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",1,0,61637,55451,6186,0,0,52885,8752,0,0,0,0,0,0,0,0
28,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,62287,56394,5893,0,0,54028,8259,0,0,0,0,0,0,0,0
29,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,101701,92314,9387,0,0,86534,15167,0,0,0,0,0,0,0,0
30,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",219,0,125929,104191,21738,8,0,99668,26249,0,8,1,1,2,0,0,0
31,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,63333,57512,5821,0,0,55292,8041,0,0,0,0,0,0,0,0
32,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",42,0,109902,100114,9788,2,0,93861,16037,0,2,1,0,1,0,0,0
33,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,70957,64788,6169,0,0,62230,8727,0,0,0,0,0,0,0,0
34,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,79348,70752,8596,0,0,65744,13604,0,0,0,0,0,0,0,0
35,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,83982,76448,7534,0,0,72510,11472,0,0,0,0,0,0,0,0
36,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",2,1,195030,141149,53880,16,0,137550,57457,0,10,9,0,3,0,0,0
37,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,104919,95392,9527,0,0,89428,15491,0,0,0,0,0,0,0,0
38,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,72792,65722,7070,0,0,62253,10539,0,0,0,0,0,0,0,0
39,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,62103,56334,5769,0,0,54221,7882,0,0,0,0,0,0,0,0
40,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,94233,86036,8197,0,0,81443,12790,0,0,0,0,0,0,0,0
41,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,66232,59736,6496,0,0,56805,9427,0,0,0,0,0,0,0,0
42,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",107,0,104542,93110,11432,7,0,88442,16085,0,4,5,0,5,1,0,0
43,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",1,0,90567,83079,7488,0,0,79188,11379,0,0,0,0,0,0,0,0
44,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,74398,68138,6260,0,0,65491,8907,0,0,0,0,0,0,0,0
45,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,61193,55520,5673,0,0,53431,7762,0,0,0,0,0,0,0,0
46,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",56,1,149796,119580,30215,9,0,113815,35963,0,5,3,3,2,0,4,0
47,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,81212,74498,6714,0,0,71319,9893,0,0,0,0,0,0,0,0
48,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",39,0,96549,88192,8357,3,0,83369,13173,0,2,4,0,1,0,0,0
49,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,67201,60660,6541,0,0,57780,9421,0,0,0,0,0,0,0,0
50,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",1,0,135956,122949,13007,0,0,113548,22408,0,0,0,0,0,0,0,0
51,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,91382,83014,8368,0,0,78253,13129,0,0,0,0,0,0,0,0
52,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,95716,87654,8062,0,0,83222,12494,0,0,0,0,0,0,0,0
53,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",539,1,173546,108830,64715,28,0,105773,67722,0,13,18,0,4,6,9,0
54,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,83476,76554,6922,0,0,73246,10230,0,0,0,0,0,0,0,0
55,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,58080,52230,5850,0,0,50011,8069,0,0,0,0,0,0,0,0
56,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",55,0,101169,92201,8968,0,0,86768,14401,0,0,0,0,0,0,0,0
57,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,74164,67360,6804,0,0,64195,9969,0,0,0,0,0,0,0,0
58,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",77,0,105959,96195,9764,2,0,89844,16111,0,2,1,0,1,0,0,0
59,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,94444,82694,11750,0,0,74605,19839,0,0,0,0,0,0,0,0
60,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",49,0,102404,94001,8403,2,0,89148,13250,0,0,0,0,2,3,1,0
61,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,104818,95408,9410,0,0,89632,15186,0,0,0,0,0,0,0,0
62,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,63393,57226,6167,0,0,54680,8713,0,0,0,0,0,0,0,0
63,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,67299,60368,6931,0,0,56995,10304,0,0,0,0,0,0,0,0
64,0,1800.0061491068066,1800.0061491068066,5,"[67, 71, 65, 66, 70]",0,0,69212,62924,6288,0,0,60201,9011,0,0,0,0,0,0,0,0
