#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 8
#T= 1200
#K_GROUP= 1
#AREA= 200
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,24691,20768,3923,0,0,19277,5414,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,30692,25678,5014,0,0,23014,7678,0,0,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",4,0,27435,23176,4259,0,0,21305,6130,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,30025,25296,4729,0,0,22977,7048,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,32086,26224,5862,2,0,22698,9384,0,2,1,0,1,0,0,0
6,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,39548,32946,6602,2,0,28713,10831,0,2,1,0,1,0,0,0
7,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",76,0,28777,23348,5429,0,0,20253,8524,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,19856,16316,3540,0,0,15195,4661,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,24346,20426,3920,0,0,18922,5424,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",25,0,20747,16869,3878,0,0,15394,5353,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",45,0,27941,23489,4452,0,0,21417,6524,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,33228,26275,6953,7,0,23764,9449,0,4,2,0,5,1,3,0
13,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,23780,19450,4330,0,0,17530,6250,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",141,1,65978,33405,32572,25,0,31979,33955,0,15,12,3,7,3,3,0
15,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,34088,28636,5452,0,0,25567,8521,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",40,0,28909,23952,4957,0,0,21373,7532,0,0,0,4,0,0,0,0
17,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",64,0,28682,24088,4594,0,0,21843,6839,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",147,0,30525,25505,5020,0,0,22788,7737,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,34653,29360,5293,0,0,26431,8222,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,28155,22922,5233,0,0,20044,8111,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",218,1,37326,25580,11745,4,0,23706,13615,0,4,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",34,0,31502,26464,5038,0,0,23797,7705,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",5,1,29800,21658,8141,8,0,19777,10008,0,5,0,9,0,0,0,0
24,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",2,0,30945,26124,4821,0,0,23702,7243,0,0,0,0,0,0,0,0
25,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",115,1,55392,37315,18076,7,0,35244,20136,0,5,0,0,2,3,1,0
26,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,31438,25608,5830,0,0,22171,9267,0,0,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",45,0,20991,17085,3906,0,0,15547,5444,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,22071,18232,3839,0,0,16870,5201,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,24233,20142,4091,0,0,18488,5745,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",100,0,32172,27090,5082,0,0,24342,7830,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,24632,20738,3894,0,0,19283,5349,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,6,"[40, 33, 37, 39, 35, 38]",0,0,29902,24960,4942,0,0,22399,7503,0,0,0,0,0,0,0,0
