#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 50
#T= 900
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",6,1,49889,45338,4550,6,0,44353,5529,0,6,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,68670,64978,3692,0,0,63101,5569,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,46980,44132,2848,0,0,43061,3919,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,77892,74202,3690,0,0,72278,5614,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,71647,68458,3189,0,0,67112,4535,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",4,1,87698,81412,6285,5,0,79058,8634,0,5,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,29194,26164,3030,0,0,24890,4304,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,71972,67360,4612,0,0,64526,7446,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,63529,60098,3431,0,0,58488,5041,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,47737,44836,2901,0,0,43732,4005,0,0,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,80473,76254,4219,0,0,73875,6598,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,77900,74366,3534,0,0,72631,5269,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,48214,45280,2934,0,0,44137,4077,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,61791,58916,2875,0,0,57816,3975,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,80560,76426,4134,0,0,74133,6427,0,0,0,0,0,0,0,0
16,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,83236,77000,6236,0,0,72527,10709,0,0,0,0,0,0,0,0
17,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,52872,50170,2702,0,0,49237,3635,0,0,0,0,0,0,0,0
18,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,61663,58278,3385,0,0,56719,4944,0,0,0,0,0,0,0,0
19,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,78585,74010,4575,0,0,71228,7357,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,61304,58372,2932,0,0,57248,4056,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",1,0,52698,49773,2925,0,0,48666,4032,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,72561,67796,4765,20,0,65738,6783,0,10,5,0,20,5,0,0
23,0,900.0000000001361,900.0000000001361,26,"[87, 76, 113, 65, 66, 108, 75, 94, 70, 99, 98, 103, 83, 90, 100, 109, 93, 89, 97, 95, 114, 69, 111, 81, 86, 92]",0,0,61341,58048,3293,0,0,56557,4784,0,0,0,0,0,0,0,0
