#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 16
#T= 900
#K_GROUP= 10
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,18368,15458,2910,0,0,14358,4010,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",119,0,24131,20545,3586,6,0,18638,5481,0,6,2,1,3,0,0,0
3,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",157,1,32904,18251,14652,8,0,16775,16116,0,5,3,0,1,3,0,0
4,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,13058,10838,2220,0,0,10395,2663,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,15428,13088,2340,0,0,12528,2900,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",113,0,17809,15275,2534,0,0,14439,3370,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,15797,13558,2239,0,0,13087,2710,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,14026,11802,2224,0,0,11412,2614,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",43,0,21028,18289,2739,0,0,17327,3701,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",24,0,14879,12506,2373,0,0,11902,2977,0,0,0,0,0,0,0,0
11,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",63,1,31317,16977,14339,11,0,15763,15534,0,6,4,0,5,1,3,0
12,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",80,1,47947,21466,26480,18,0,20284,27632,0,15,9,0,3,0,3,0
13,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,13286,11036,2250,0,0,10605,2681,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",191,0,20674,18127,2547,0,0,17168,3506,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",49,0,20588,17873,2715,0,0,16932,3656,0,0,0,0,0,0,0,0
16,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",52,1,19120,15514,3605,4,0,14844,4271,0,4,0,0,0,0,0,0
17,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,12952,10724,2228,0,0,10290,2662,0,0,0,0,0,0,0,0
18,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",26,0,16397,14062,2335,0,0,13526,2871,0,0,0,0,0,0,0,0
19,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",33,0,17080,14431,2649,0,0,13588,3492,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",47,0,18430,15905,2525,0,0,15130,3300,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,12571,10354,2217,0,0,9943,2628,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",83,0,18308,15915,2393,0,0,15266,3042,0,0,0,0,0,0,0,0
23,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,20615,17860,2755,0,0,16899,3716,0,0,0,0,0,0,0,0
24,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,16401,13932,2469,0,0,13207,3194,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,9263,6938,2325,0,0,6401,2862,0,0,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",3,1,20778,13555,7222,4,0,12847,7926,0,4,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",41,1,27269,19604,7664,5,0,18343,8918,0,4,0,3,0,0,0,0
28,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",84,0,16904,13802,3102,6,0,13148,3748,0,6,1,0,1,0,0,0
29,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",100,1,54352,24962,29389,25,0,23234,31080,0,17,7,0,8,4,1,0
30,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",129,0,19877,17341,2536,0,0,16482,3395,0,0,0,0,0,0,0,0
31,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",0,0,18261,15422,2839,0,0,14407,3854,0,0,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,12,"[37, 45, 33, 38, 42, 35, 36, 41, 39, 46, 44, 43]",1,0,29028,21915,7113,6,0,19816,9204,0,6,1,0,1,0,0,0
