11,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",63,0,17713,15115,2598,0,0,14254,3459,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",0,0,13800,11508,2292,0,0,11017,2783,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",6,0,15386,13028,2358,0,0,12479,2907,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",406,0,61112,40935,20177,39,0,36893,24132,0,14,34,0,15,24,0,0
15,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",0,0,13582,11336,2246,0,0,10897,2685,0,0,0,0,0,0,0,0
16,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",95,1,17292,9279,8012,4,0,8207,9080,0,4,0,0,0,0,0,0
17,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",43,0,15465,13125,2340,0,0,12529,2936,0,0,0,0,0,0,0,0
18,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",57,1,33461,20945,12515,8,0,19591,13857,0,6,1,0,4,1,0,0
19,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",0,0,13055,10724,2331,0,0,10259,2796,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",49,0,23410,20001,3409,0,0,18367,5043,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",0,0,14164,11836,2328,0,0,11309,2855,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",74,0,21320,18515,2805,3,0,17459,3852,0,0,3,0,2,3,1,0
23,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",0,0,14410,11976,2434,0,0,11353,3057,0,0,0,0,0,0,0,0
24,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",0,0,20808,17798,3010,0,0,16593,4215,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",165,0,17857,15391,2466,0,0,14546,3311,0,0,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",40,0,14631,12316,2315,0,0,11777,2854,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",421,1,45721,29332,16388,15,0,26157,19536,0,11,4,2,4,3,3,0
28,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",0,0,13537,11164,2373,0,0,10584,2953,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",47,2,33724,20680,13042,9,0,19095,14616,0,8,0,3,0,0,0,0
30,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",0,0,13520,11136,2384,0,0,10547,2973,0,0,0,0,0,0,0,0
31,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",429,0,56535,44347,12188,28,0,38767,17698,0,8,28,0,13,21,0,0
32,0,900.0000000001361,900.0000000001361,11,"[37, 41, 38, 33, 42, 36, 40, 46, 45, 35, 48]",55,0,20702,17731,2971,0,0,16531,4171,0,0,0,0,0,0,0,0
