#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 16
#T= 1200
#K_GROUP= 1
#AREA= 200
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",91,1,114319,84724,29594,29,0,73131,41118,0,25,10,11,12,3,8,0
2,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",181,1,101438,74242,27195,18,0,66950,34453,0,8,13,3,4,6,0,0
3,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",40,0,29711,24784,4927,0,0,22235,7476,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",87,1,53875,34901,18973,7,0,30599,23264,0,7,0,3,1,0,0,0
5,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",6,1,91803,61428,30374,13,0,54610,37173,0,11,1,6,1,0,0,0
6,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",324,0,87566,61772,25794,17,0,53397,34138,0,12,4,2,6,0,7,0
7,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",427,2,125518,70659,54857,37,0,65725,59718,0,22,18,3,7,6,17,0
8,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",66,0,56484,46716,9768,2,0,39300,17178,0,0,0,0,2,0,4,0
9,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",0,0,53068,43946,9122,0,0,37251,15817,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",0,0,23110,18880,4230,0,0,17063,6047,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",51,0,39860,33317,6543,0,0,29142,10718,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",14,0,25770,21394,4376,0,0,19382,6388,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",18,0,31792,25912,5880,0,0,22433,9359,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",0,0,20904,16968,3936,0,0,15424,5480,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",0,0,21659,17636,4023,0,0,15993,5666,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",0,0,23905,19482,4423,0,0,17436,6469,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",2,0,40083,33279,6804,3,0,28864,11210,0,2,4,2,1,0,0,0
18,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",0,0,23224,19230,3994,0,0,17612,5612,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",197,1,71118,51008,20109,7,0,43709,27395,0,4,3,6,0,0,0,0
20,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",574,0,46498,37670,8828,4,0,30724,15766,0,4,1,1,2,0,0,0
21,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",147,0,40107,32013,8094,2,0,26214,13889,0,2,1,0,1,0,0,0
22,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",2,0,39411,31840,7571,0,0,26630,12781,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",215,0,29265,24623,4642,0,0,22166,7099,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",60,1,69062,44125,24936,12,0,38894,30143,0,8,3,12,1,0,0,0
25,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",0,0,23065,18382,4683,0,0,16056,7009,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",176,0,82904,65243,17661,17,0,54227,28638,0,8,3,1,12,2,13,0
27,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",50,0,22365,18422,3943,0,0,16802,5563,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",121,1,62106,43337,18768,9,0,38328,23760,0,4,3,9,1,0,0,0
29,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",96,0,28567,23682,4885,0,0,21070,7497,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",3,0,23761,18811,4950,0,0,16249,7512,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",157,1,108013,82855,25157,10,0,71125,36869,0,8,7,1,2,0,0,0
32,0,1200.000000000004,1200.000000000004,15,"[33, 45, 47, 44, 41, 35, 48, 34, 36, 40, 42, 38, 37, 46, 43]",51,0,63716,50196,13520,11,0,42650,21043,0,6,6,0,9,2,0,0
