#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 8
#T= 1200
#K_GROUP= 5
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",6,1,40123,22208,17914,15,0,20363,19722,0,6,12,3,3,3,10,0
2,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,18174,14752,3422,0,0,13743,4431,0,0,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",46,0,19930,16570,3360,0,0,15554,4376,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",378,1,47289,18968,28320,14,0,17928,29338,0,7,9,0,3,3,0,0
5,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,14663,11708,2955,0,0,11118,3545,0,0,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,20838,17605,3233,7,0,16739,4082,0,4,5,0,4,0,4,0
7,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",129,0,14612,11555,3057,0,0,10740,3872,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",30,0,16726,13716,3010,0,0,13103,3623,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",33,0,14170,11355,2815,0,0,10930,3240,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,13961,11102,2859,0,0,10637,3324,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",454,1,63388,24781,38606,31,0,22975,40351,0,14,24,2,8,9,4,0
12,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,14455,11566,2889,0,0,11037,3418,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",97,0,16339,13365,2974,0,0,12708,3631,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,10047,6720,3327,0,0,5834,4213,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,12851,10014,2837,0,0,9549,3302,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,15568,12304,3264,0,0,11489,4079,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,15089,11620,3469,0,0,10511,4578,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",59,0,21391,15957,5434,8,0,15072,6303,0,6,3,0,6,1,0,0
19,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",38,0,19908,16696,3212,0,0,15827,4081,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",156,0,27637,21026,6611,12,0,18963,8644,0,4,11,0,7,7,1,0
21,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,12938,10038,2900,0,0,9568,3370,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",326,0,16495,13494,3001,0,0,12612,3883,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",275,0,26184,17265,8919,8,0,16114,10058,0,8,2,0,2,0,0,0
24,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,14559,11640,2919,0,0,11119,3440,0,0,0,0,0,0,0,0
25,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",45,0,21490,17879,3611,0,0,16605,4885,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",98,0,16418,13320,3098,0,0,12556,3862,0,0,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,13173,10260,2913,0,0,9764,3409,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",3,1,34455,18911,15543,4,0,17234,17216,0,4,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,22433,18534,3899,0,0,17008,5425,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",268,0,26771,18421,8350,15,0,16914,9824,0,8,7,0,10,5,3,0
31,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",78,0,39893,24011,15882,18,0,21762,18085,0,10,10,6,4,3,13,0
32,0,1200.000000000004,1200.000000000004,7,"[33, 34, 37, 39, 35, 36, 38]",0,0,18253,14826,3427,0,0,13821,4432,0,0,0,0,0,0,0,0
