11,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,12734,10494,2240,0,0,10086,2648,0,0,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",44,0,17698,15188,2510,2,0,14411,3283,0,2,1,0,1,0,0,0
13,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",23,1,20469,16973,3495,5,0,16053,4410,0,5,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,14336,12024,2312,0,0,11527,2809,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,12749,10538,2211,0,0,10108,2641,0,0,0,0,0,0,0,0
16,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,19047,16562,2485,0,0,15850,3197,0,0,0,0,0,0,0,0
17,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,17574,14988,2586,0,0,14225,3349,0,0,0,0,0,0,0,0
18,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,14133,11830,2303,0,0,11345,2788,0,0,0,0,0,0,0,0
19,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,17092,14786,2306,0,0,14286,2806,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,14268,11980,2288,0,0,11496,2772,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",44,0,19045,16548,2497,0,0,15830,3215,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,14019,11642,2377,0,0,11070,2949,0,0,0,0,0,0,0,0
23,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",1,1,31396,19842,11553,13,0,18807,12569,0,8,6,0,2,0,3,0
24,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,16180,13858,2322,0,0,13354,2826,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",1,0,19915,17231,2684,0,0,16322,3593,0,0,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",1,0,15629,13375,2254,0,0,12891,2738,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,19539,16952,2587,0,0,16140,3399,0,0,0,0,0,0,0,0
28,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,19460,16882,2578,0,0,16092,3368,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,15539,13244,2295,0,0,12752,2787,0,0,0,0,0,0,0,0
30,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,13474,10968,2506,0,0,10324,3150,0,0,0,0,0,0,0,0
31,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",2,1,25280,18080,7199,5,0,16992,8282,0,5,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,10,"[33, 38, 48, 41, 46, 44, 40, 45, 43, 42]",0,0,9151,6854,2297,0,0,6364,2787,0,0,0,0,0,0,0,0
