14,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",186,0,119836,101341,18495,49,0,93985,25722,0,10,41,0,17,55,6,0
15,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,51852,48106,3746,0,0,46772,5080,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,153910,114658,39252,92,0,106910,46776,0,26,39,1,58,73,27,0
17,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,68358,64162,4196,0,0,62319,6039,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,53831,49868,3963,0,0,48300,5531,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",3,0,61061,57243,3818,0,0,55840,5221,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",64,0,51059,47456,3603,0,0,46200,4859,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,71515,66530,4985,0,0,63945,7570,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",49,0,175047,132554,42493,81,0,114940,59896,0,14,52,2,37,79,27,0
23,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",30,0,84828,77744,7084,0,0,73006,11822,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,75943,71250,4693,0,0,68948,6995,0,0,0,0,0,0,0,0
25,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,148283,116160,32123,64,0,106870,41247,0,10,38,2,32,63,21,0
26,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",125,0,118958,92592,26366,45,0,86049,32800,0,12,12,2,32,29,22,0
27,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",1,1,116529,91861,24667,18,0,88462,28038,0,11,9,4,4,0,0,0
28,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,89026,81888,7138,0,0,77118,11908,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",6,0,69778,66066,3712,0,0,64727,5051,0,0,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,55012,51556,3456,0,0,50558,4454,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,73782,69558,4224,0,0,67717,6065,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,50092,46772,3320,0,0,45817,4275,0,0,0,0,0,0,0,0
33,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",61,1,95998,80249,15748,8,0,77335,18650,0,5,6,0,1,0,0,0
34,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",2,0,138491,115503,22988,40,0,103586,34807,0,12,28,0,11,41,6,0
35,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,77062,72560,4502,0,0,70505,6557,0,0,0,0,0,0,0,0
36,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,51715,47910,3805,0,0,46553,5162,0,0,0,0,0,0,0,0
37,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,51349,47874,3475,0,0,46768,4581,0,0,0,0,0,0,0,0
38,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,80073,75944,4129,0,0,74216,5857,0,0,0,0,0,0,0,0
39,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,61901,55802,6099,0,0,52107,9794,0,0,0,0,0,0,0,0
40,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,49060,45826,3234,0,0,44971,4089,0,0,0,0,0,0,0,0
41,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",1,0,73179,68785,4394,0,0,66783,6396,0,0,0,0,0,0,0,0
42,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,60092,56458,3634,0,0,55242,4850,0,0,0,0,0,0,0,0
43,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,57396,53574,3822,0,0,52219,5177,0,0,0,0,0,0,0,0
44,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,74858,69968,4890,0,0,67476,7382,0,0,0,0,0,0,0,0
45,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",25,0,54145,50169,3976,0,0,48594,5551,0,0,0,0,0,0,0,0
46,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,62727,59134,3593,0,0,57978,4749,0,0,0,0,0,0,0,0
47,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,49800,46424,3376,0,0,45441,4359,0,0,0,0,0,0,0,0
48,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,48878,45224,3654,0,0,44012,4866,0,0,0,0,0,0,0,0
49,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,89228,83562,5666,26,0,80195,8957,0,2,28,0,1,45,0,0
50,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,51434,47880,3554,0,0,46732,4702,0,0,0,0,0,0,0,0
51,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,83069,77584,5485,0,0,74507,8562,0,0,0,0,0,0,0,0
52,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,50898,47312,3586,0,0,46171,4727,0,0,0,0,0,0,0,0
53,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,67208,63520,3688,0,0,62232,4976,0,0,0,0,0,0,0,0
54,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",25,0,75266,70735,4531,2,0,68563,6697,0,0,3,0,0,3,0,0
55,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,58270,54606,3664,0,0,53317,4953,0,0,0,0,0,0,0,0
56,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,81813,77100,4713,0,0,74796,7017,0,0,0,0,0,0,0,0
57,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",86,0,72821,68846,3975,4,0,67161,5652,0,4,2,0,2,0,0,0
58,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,67510,63610,3900,0,0,62095,5415,0,0,0,0,0,0,0,0
59,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",40,0,84460,77768,6692,0,0,73426,11034,0,0,0,0,0,0,0,0
60,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,52638,48892,3746,0,0,47529,5109,0,0,0,0,0,0,0,0
61,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,36811,32018,4793,0,0,29642,7169,0,0,0,0,0,0,0,0
62,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,59651,55624,4027,0,0,54014,5637,0,0,0,0,0,0,0,0
63,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",2,0,81213,76758,4455,0,0,74702,6511,0,0,0,0,0,0,0,0
64,0,1200.000000000004,1200.000000000004,9,"[75, 80, 65, 67, 79, 69, 71, 74, 77]",0,0,92041,85954,6087,26,0,82251,9714,0,2,28,0,1,45,0,0
