#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 1200
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,48337,44950,3387,0,0,43957,4380,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",153,0,201459,153946,47513,171,0,140349,60627,0,30,123,31,65,152,82,0
3,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,79074,74346,4728,0,0,72057,7017,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,59007,55274,3733,0,0,53991,5016,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",170,1,74525,66166,8358,6,0,64026,10492,0,6,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,51840,47902,3938,0,0,46351,5489,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",1,0,70070,65631,4439,0,0,63605,6465,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",84,0,67952,63998,3954,0,0,62370,5582,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",52,0,65428,61588,3840,0,0,60096,5332,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",24,0,61758,57966,3792,0,0,56526,5232,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,85582,79837,5745,15,0,76465,9066,0,0,15,6,0,24,6,0
12,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,65768,61762,4006,0,0,60088,5680,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,81064,74918,6146,0,0,71155,9909,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,78564,74114,4450,0,0,72047,6517,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,74687,70610,4077,0,0,68934,5753,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,60234,56358,3876,0,0,54906,5328,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,50877,47124,3753,0,0,45754,5123,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,49831,43742,6089,0,0,40032,9799,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",250,3,242572,170132,72437,178,0,159821,82240,0,25,153,41,25,186,78,0
20,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",4,1,71797,63123,8673,6,0,61126,10662,0,4,3,0,1,0,0,0
21,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,60770,57170,3600,0,0,55994,4776,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",43,0,49641,45717,3924,0,0,44121,5520,0,0,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",68,0,84045,77632,6413,0,0,73566,10479,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",3,1,113318,99866,13451,20,0,90315,22946,0,5,15,6,0,24,6,0
25,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,49132,45612,3520,0,0,44503,4629,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",1,0,92372,84530,7842,17,0,79021,13296,0,2,16,6,1,24,6,0
27,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",66,0,78979,74200,4779,0,0,71803,7176,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",46,0,65018,61206,3812,0,0,59776,5242,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",146,0,135911,93481,42430,134,0,89584,45961,0,22,94,11,44,132,63,0
30,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,52983,48810,4173,0,0,47007,5976,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,55493,51862,3631,0,0,50618,4875,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",85,0,71446,67361,4085,2,0,65608,5834,0,2,1,0,1,0,0,0
33,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,64115,59990,4125,0,0,58250,5865,0,0,0,0,0,0,0,0
34,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",1,1,94520,81749,12770,4,0,78588,15927,0,4,0,0,0,0,0,0
35,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,67590,63692,3898,0,0,62203,5387,0,0,0,0,0,0,0,0
36,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",0,0,64757,60546,4211,0,0,58775,5982,0,0,0,0,0,0,0,0
37,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",22,0,71730,67622,4108,0,0,65876,5854,0,0,0,0,0,0,0,0
38,0,1200.000000000004,1200.000000000004,13,"[65, 78, 77, 74, 75, 80, 68, 69, 67, 79, 71, 73, 70]",41,1,93476,79775,13700,6,0,75091,18374,0,4,3,0,0,3,0,0
