12,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",109,0,73089,69807,3282,2,0,68174,4911,0,2,1,0,1,0,0,0
13,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,81188,76998,4190,2,0,74605,6579,0,2,1,0,1,0,0,0
14,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,29529,26550,2979,0,0,25338,4191,0,0,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,69750,66476,3274,0,0,64996,4754,0,0,0,0,0,0,0,0
16,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",185,0,87397,76648,10749,10,0,74410,12971,0,9,4,1,2,0,0,0
17,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,83195,79218,3977,0,0,77042,6153,0,0,0,0,0,0,0,0
18,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,57596,54632,2964,0,0,53441,4155,0,0,0,0,0,0,0,0
19,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",60,0,77596,74198,3398,0,0,72545,5051,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",3,1,77697,63172,14524,13,0,60675,17002,0,9,4,0,5,1,0,0
21,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",86,0,77984,74240,3744,0,0,72209,5775,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,69095,65636,3459,0,0,63984,5111,0,0,0,0,0,0,0,0
23,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,81799,76460,5339,4,0,72912,8879,0,4,2,0,2,0,0,0
24,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,47629,44924,2705,0,0,44012,3617,0,0,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",1,1,90696,78667,12028,4,0,76091,14600,0,4,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",184,0,71112,67852,3260,0,0,66214,4898,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",59,0,61784,58553,3231,2,0,57088,4692,0,2,1,0,1,0,0,0
28,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,65896,62314,3582,0,0,60507,5389,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",117,0,58269,55227,3042,0,0,53882,4387,0,0,0,0,0,0,0,0
30,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,47042,44376,2666,0,0,43463,3579,0,0,0,0,0,0,0,0
31,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,56409,53340,3069,0,0,52084,4325,0,0,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,70550,66672,3878,0,0,64588,5962,0,0,0,0,0,0,0,0
33,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,51858,49082,2776,0,0,48097,3761,0,0,0,0,0,0,0,0
34,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",46,0,72087,68538,3549,0,0,66744,5343,0,0,0,0,0,0,0,0
35,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,45380,42520,2860,0,0,41489,3891,0,0,0,0,0,0,0,0
36,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",64,0,47890,45120,2770,0,0,44067,3823,0,0,0,0,0,0,0,0
37,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",58,0,63844,60756,3088,0,0,59407,4437,0,0,0,0,0,0,0,0
38,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,80767,76757,4010,3,0,74536,6224,0,2,4,0,1,0,0,0
39,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",167,0,82198,77845,4353,2,0,75139,7055,0,2,1,0,1,0,0,0
40,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",3,1,87420,73693,13726,7,0,71810,15598,0,4,3,3,1,0,0,0
41,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,69439,66294,3145,0,0,64928,4511,0,0,0,0,0,0,0,0
42,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,73447,70060,3387,0,0,68433,5014,0,0,0,0,0,0,0,0
43,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",44,0,78489,74786,3703,0,0,72894,5595,0,0,0,0,0,0,0,0
44,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",39,0,53284,50555,2729,0,0,49541,3743,0,0,0,0,0,0,0,0
45,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,75516,72004,3512,0,0,70283,5233,0,0,0,0,0,0,0,0
46,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,67677,64458,3219,0,0,63053,4624,0,0,0,0,0,0,0,0
47,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,50016,46910,3106,0,0,45617,4399,0,0,0,0,0,0,0,0
48,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,69498,65944,3554,0,0,64146,5352,0,0,0,0,0,0,0,0
49,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,73976,70428,3548,0,0,68621,5355,0,0,0,0,0,0,0,0
50,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,62456,59654,2802,0,0,58634,3822,0,0,0,0,0,0,0,0
51,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,48057,45168,2889,0,0,44103,3954,0,0,0,0,0,0,0,0
52,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",1,0,93233,85695,7538,0,0,79954,13279,0,0,0,0,0,0,0,0
53,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,60815,57410,3405,0,0,55870,4945,0,0,0,0,0,0,0,0
54,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,52995,50062,2933,0,0,48937,4058,0,0,0,0,0,0,0,0
55,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,47234,44488,2746,0,0,43509,3725,0,0,0,0,0,0,0,0
56,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,75192,71494,3698,0,0,69654,5538,0,0,0,0,0,0,0,0
57,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",28,0,63877,60972,2905,0,0,59819,4058,0,0,0,0,0,0,0,0
58,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",151,1,100171,83023,17147,10,0,80235,19921,0,7,6,0,1,0,0,0
59,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",103,0,81647,75153,6494,12,0,72603,9018,0,8,4,2,10,2,0,0
60,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,48724,45834,2890,0,0,44774,3950,0,0,0,0,0,0,0,0
61,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,62621,59174,3447,2,0,57521,5096,0,2,1,0,1,0,0,0
62,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",112,0,67112,63944,3168,0,0,62492,4620,0,0,0,0,0,0,0,0
63,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,50645,47504,3141,0,0,46206,4439,0,0,0,0,0,0,0,0
64,0,900.0000000001361,900.0000000001361,11,"[72, 73, 75, 68, 74, 66, 78, 65, 69, 76, 71]",0,0,56685,51952,4733,0,0,48995,7690,0,0,0,0,0,0,0,0
