#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 50
#T= 900
#K_GROUP= 5
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",0,0,15125,12502,2623,0,0,11680,3445,0,0,0,0,0,0,0,0
2,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",85,0,20675,17553,3122,0,0,16131,4544,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",0,0,13933,11548,2385,0,0,10944,2989,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",155,0,63099,37789,25310,74,0,33013,29874,0,25,40,6,23,43,75,0
5,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",7,0,53319,28904,24415,46,0,24895,28328,0,25,15,3,26,3,24,0
6,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",303,1,41909,25606,16302,14,0,22119,19763,0,17,2,5,2,0,0,0
7,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",39,0,16938,14401,2537,0,0,13650,3288,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",0,0,13441,11140,2301,0,0,10632,2809,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",0,0,17607,15144,2463,0,0,14491,3116,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",90,0,68266,42249,26017,81,0,36532,31535,0,24,29,5,44,32,65,0
11,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",79,1,58393,31214,27178,71,0,27975,30216,0,23,39,6,19,45,69,0
12,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",229,1,51929,28532,23396,18,0,24174,27722,0,12,13,1,5,0,1,0
13,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",0,0,13302,10964,2338,0,0,10469,2833,0,0,0,0,0,0,0,0
14,0,900.0000000001361,900.0000000001361,33,"[45, 51, 54, 47, 56, 63, 62, 61, 53, 55, 57, 52, 50, 60, 58, 48, 46, 49, 59, 34, 33, 64, 72, 73, 81, 35, 75, 76, 74, 78, 80, 82, 65]",57,0,54745,34936,19809,63,0,29974,24608,0,12,27,2,38,32,52,0
