#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 8
#T= 1200
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,16885,13614,3271,0,0,12723,4162,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,22671,19120,3551,0,0,17973,4698,0,0,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",35,1,43924,22896,21027,8,0,21604,22309,0,6,3,0,1,0,0,0
4,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,20819,17510,3309,0,0,16613,4206,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",105,1,37909,22827,15081,9,0,21311,16584,0,6,3,3,1,0,0,0
6,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,15064,12260,2804,0,0,11824,3240,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",1,1,26838,17339,9498,4,0,16414,10419,0,4,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",130,0,22242,18378,3864,2,0,16782,5456,0,2,1,0,1,0,0,0
9,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,20664,17310,3354,0,0,16400,4264,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,14049,11240,2809,0,0,10801,3248,0,0,0,0,0,0,0,0
11,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,14753,11680,3073,0,0,11000,3753,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,10270,7276,2994,2,0,6671,3595,0,2,1,0,1,0,0,0
13,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,15237,12202,3035,0,0,11603,3634,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,19342,14562,4780,6,0,13853,5477,0,4,2,0,5,1,0,0
15,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",96,0,15968,13022,2946,0,0,12420,3548,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,14876,11956,2920,0,0,11410,3466,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,17053,13768,3285,0,0,12869,4184,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",2,0,16602,13618,2984,0,0,13082,3520,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,15780,12828,2952,0,0,12350,3430,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,17457,14408,3049,0,0,13779,3678,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,20400,17198,3202,0,0,16376,4024,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",3,2,38699,15103,23594,21,0,14421,24245,0,14,9,1,4,3,0,0
23,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,14888,11946,2942,0,0,11412,3476,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,18091,15082,3009,0,0,14491,3600,0,0,0,0,0,0,0,0
25,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,14480,11594,2886,0,0,11113,3367,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",125,0,15876,12859,3017,0,0,12074,3802,0,0,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,22489,18956,3533,0,0,17862,4627,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,18389,15436,2953,0,0,14886,3503,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",3,1,32165,17785,14379,4,0,17035,15125,0,4,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",2,0,23510,18766,4744,0,0,16416,7094,0,0,0,0,0,0,0,0
31,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,17932,14478,3454,0,0,13405,4527,0,0,0,0,0,0,0,0
32,0,1200.000000000004,1200.000000000004,6,"[33, 40, 35, 38, 37, 39]",0,0,21875,18530,3345,2,0,17622,4249,0,2,1,0,1,0,0,0
