#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 64
#K= 16
#T= 1200
#K_GROUP= 10
#AREA= 200
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",488,0,89897,82914,6983,0,0,77810,12087,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",671,0,125824,114426,11398,1,0,104789,21032,0,0,3,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",0,0,353996,318240,35756,0,0,284918,69078,0,0,0,0,0,0,0,0
4,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",478,0,254042,224644,29398,6,0,197152,56876,0,4,8,0,2,0,0,0
5,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",1061,0,504031,448067,55964,64,0,397253,106612,0,12,57,0,33,58,6,0
6,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",311,0,90040,82409,7631,0,0,76868,13172,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",97,0,140848,125887,14961,0,0,113249,27599,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",3291,0,861901,752207,109694,170,0,664311,197168,0,54,123,5,87,132,21,0
9,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",978,0,508595,440793,67802,77,0,381459,126941,0,16,65,0,40,73,1,0
10,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",691,0,218976,199185,19791,2,0,181199,37773,0,2,1,0,1,0,0,0
11,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",244,0,126094,114458,11636,6,0,105065,21015,0,4,5,0,2,3,0,0
12,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",393,0,142098,128421,13677,8,0,116798,25278,0,2,7,0,3,6,4,0
13,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",574,0,259247,232978,26269,0,0,208731,50516,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",1533,0,824374,734846,89528,129,0,658956,165075,0,22,113,4,52,139,13,0
15,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",981,0,588487,518879,69608,118,0,461505,126678,0,36,115,4,48,77,24,0
16,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",468,0,275242,243530,31712,6,0,213824,61402,0,4,5,2,4,0,1,0
17,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",558,0,117486,107006,10480,0,0,98475,19011,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",1435,0,972876,851911,120965,182,0,757731,214681,0,42,127,4,90,162,39,0
19,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",3745,1,866125,726815,139309,157,0,664779,200954,0,54,136,8,52,106,35,0
20,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",53,0,354786,317385,37401,0,0,282334,72452,0,0,0,0,0,0,0,0
21,0,1200.000000000004,1200.000000000004,15,"[73, 67, 68, 65, 74, 69, 75, 77, 78, 79, 80, 66, 70, 76, 72]",232,0,128257,114738,13519,0,0,103464,24793,0,0,0,0,0,0,0,0
