#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 8
#T= 1800
#K_GROUP= 10
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1800.0056723396756
#SIMULATION_SPEED= 1800.0056723396756
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1800.0056723396756,1800.0056723396756,0,[],0,0,30630,24984,5646,0,0,22888,7742,0,0,0,0,0,0,0,0
2,0,1800.0056723396756,1800.0056723396756,0,[],0,0,26160,21218,4942,0,0,19892,6268,0,0,0,0,0,0,0,0
3,0,1800.0056723396756,1800.0056723396756,0,[],0,0,26773,21784,4989,0,0,20381,6392,0,0,0,0,0,0,0,0
4,0,1800.0056723396756,1800.0056723396756,0,[],0,0,19041,14604,4437,0,0,13736,5305,0,0,0,0,0,0,0,0
5,0,1800.0056723396756,1800.0056723396756,0,[],0,0,17526,13100,4426,0,0,12274,5252,0,0,0,0,0,0,0,0
6,0,1800.0056723396756,1800.0056723396756,0,[],0,0,26093,20912,5181,0,0,19307,6786,0,0,0,0,0,0,0,0
7,0,1800.0056723396756,1800.0056723396756,0,[],0,0,28432,23052,5380,0,0,21293,7139,0,0,0,0,0,0,0,0
8,0,1800.0056723396756,1800.0056723396756,0,[],0,0,19590,14880,4710,0,0,13725,5865,0,0,0,0,0,0,0,0
9,0,1800.0056723396756,1800.0056723396756,0,[],0,0,17070,12690,4380,0,0,11898,5172,0,0,0,0,0,0,0,0
10,0,1800.0056723396756,1800.0056723396756,0,[],0,0,21431,16850,4581,0,0,15882,5549,0,0,0,0,0,0,0,0
11,0,1800.0056723396756,1800.0056723396756,0,[],0,0,19047,13726,5321,0,0,11947,7100,0,0,0,0,0,0,0,0
12,0,1800.0056723396756,1800.0056723396756,0,[],0,0,18364,13830,4534,0,0,12896,5468,0,0,0,0,0,0,0,0
13,0,1800.0056723396756,1800.0056723396756,0,[],0,0,26562,21502,5060,0,0,20038,6524,0,0,0,0,0,0,0,0
14,0,1800.0056723396756,1800.0056723396756,0,[],0,0,27670,22608,5062,0,0,21140,6530,0,0,0,0,0,0,0,0
15,0,1800.0056723396756,1800.0056723396756,0,[],0,0,26314,21438,4876,0,0,20150,6164,0,0,0,0,0,0,0,0
16,0,1800.0056723396756,1800.0056723396756,0,[],0,0,22114,17386,4728,0,0,16225,5889,0,0,0,0,0,0,0,0
17,0,1800.0056723396756,1800.0056723396756,0,[],0,0,19782,14908,4874,0,0,13665,6117,0,0,0,0,0,0,0,0
18,0,1800.0056723396756,1800.0056723396756,0,[],0,0,18672,13992,4680,0,0,12861,5811,0,0,0,0,0,0,0,0
19,0,1800.0056723396756,1800.0056723396756,0,[],0,0,24757,19930,4827,0,0,18689,6068,0,0,0,0,0,0,0,0
20,0,1800.0056723396756,1800.0056723396756,0,[],0,0,18351,13810,4541,0,0,12897,5454,0,0,0,0,0,0,0,0
21,0,1800.0056723396756,1800.0056723396756,0,[],0,0,20532,16004,4528,0,0,15074,5458,0,0,0,0,0,0,0,0
22,0,1800.0056723396756,1800.0056723396756,0,[],0,0,22823,18114,4709,0,0,17020,5803,0,0,0,0,0,0,0,0
23,0,1800.0056723396756,1800.0056723396756,0,[],0,0,18997,14486,4511,0,0,13571,5426,0,0,0,0,0,0,0,0
24,0,1800.0056723396756,1800.0056723396756,0,[],0,0,19726,15172,4554,0,0,14223,5503,0,0,0,0,0,0,0,0
25,0,1800.0056723396756,1800.0056723396756,0,[],0,0,23004,18294,4710,0,0,17174,5830,0,0,0,0,0,0,0,0
26,0,1800.0056723396756,1800.0056723396756,0,[],0,0,24180,19372,4808,0,0,18216,5964,0,0,0,0,0,0,0,0
27,0,1800.0056723396756,1800.0056723396756,0,[],0,0,17566,13032,4534,0,0,12125,5441,0,0,0,0,0,0,0,0
28,0,1800.0056723396756,1800.0056723396756,0,[],0,0,20961,16230,4731,0,0,15094,5867,0,0,0,0,0,0,0,0
29,0,1800.0056723396756,1800.0056723396756,0,[],0,0,23003,18078,4925,0,0,16729,6274,0,0,0,0,0,0,0,0
30,0,1800.0056723396756,1800.0056723396756,0,[],0,0,22528,17278,5250,0,0,15672,6856,0,0,0,0,0,0,0,0
31,0,1800.0056723396756,1800.0056723396756,0,[],0,0,30536,24812,5724,0,0,22750,7786,0,0,0,0,0,0,0,0
32,0,1800.0056723396756,1800.0056723396756,0,[],0,0,27027,21968,5059,0,0,20485,6542,0,0,0,0,0,0,0,0
