19,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,14141,11808,2333,0,0,11282,2859,0,0,0,0,0,0,0,0
20,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",46,0,19626,17014,2612,0,0,16185,3441,0,0,0,0,0,0,0,0
21,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,14651,12368,2283,0,0,11936,2715,0,0,0,0,0,0,0,0
22,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,12331,10126,2205,0,0,9692,2639,0,0,0,0,0,0,0,0
23,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,12527,10176,2351,0,0,9599,2928,0,0,0,0,0,0,0,0
24,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",13,1,28226,18325,9900,4,0,17217,11004,0,4,0,0,0,0,0,0
25,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,17300,14914,2386,0,0,14368,2932,0,0,0,0,0,0,0,0
26,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,14630,12310,2320,0,0,11817,2813,0,0,0,0,0,0,0,0
27,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,34790,28944,5846,10,0,26560,8204,0,2,10,0,4,10,0,0
28,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,12338,10150,2188,0,0,9745,2593,0,0,0,0,0,0,0,0
29,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,18251,15796,2455,0,0,15146,3105,0,0,0,0,0,0,0,0
30,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,14751,12332,2419,0,0,11750,3001,0,0,0,0,0,0,0,0
31,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",0,0,17383,14378,3005,0,0,13159,4224,0,0,0,0,0,0,0,0
32,0,900.0000000001361,900.0000000001361,11,"[45, 47, 46, 42, 37, 35, 34, 33, 36, 38, 40]",89,0,40372,29747,10625,15,0,27253,13088,0,7,10,0,4,10,0,0
