#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 16
#T= 1800
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1800.0000306776583
#SIMULATION_SPEED= 1800.0000306776583
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,26546,21656,4890,0,0,20383,6163,0,0,0,0,0,0,0,0
2,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,26615,21600,5015,0,0,20178,6437,0,0,0,0,0,0,0,0
3,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,19762,15556,4206,0,0,14913,4849,0,0,0,0,0,0,0,0
4,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,18686,14014,4672,0,0,12964,5722,0,0,0,0,0,0,0,0
5,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",22,0,15901,11822,4079,0,0,11302,4599,0,0,0,0,0,0,0,0
6,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,18047,13924,4123,0,0,13386,4661,0,0,0,0,0,0,0,0
7,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,25991,21204,4787,0,0,20057,5934,0,0,0,0,0,0,0,0
8,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,17974,13812,4162,0,0,13239,4735,0,0,0,0,0,0,0,0
9,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,17470,13264,4206,0,0,12715,4755,0,0,0,0,0,0,0,0
10,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,16483,12354,4129,0,0,11829,4654,0,0,0,0,0,0,0,0
11,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",34,1,33328,16696,16631,5,0,15567,17755,0,5,0,0,0,0,0,0
12,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",28,1,24179,14594,9584,6,0,13906,10266,0,6,0,0,0,0,0,0
13,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,19236,14924,4312,0,0,14186,5050,0,0,0,0,0,0,0,0
14,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",2,0,21594,17176,4418,0,0,16363,5231,0,0,0,0,0,0,0,0
15,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",14,0,24366,19714,4652,0,0,18692,5674,0,0,0,0,0,0,0,0
16,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,17439,12974,4465,0,0,12061,5378,0,0,0,0,0,0,0,0
17,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,26639,21712,4927,0,0,20359,6280,0,0,0,0,0,0,0,0
18,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",1,0,22935,18451,4484,0,0,17523,5412,0,0,0,0,0,0,0,0
19,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",12,1,52806,21518,31287,7,0,20619,32179,0,7,0,0,0,0,0,0
20,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",1,0,15716,11655,4061,0,0,11155,4561,0,0,0,0,0,0,0,0
21,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",1,0,19523,15319,4204,0,0,14720,4803,0,0,0,0,0,0,0,0
22,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,13021,8482,4539,0,0,7592,5429,0,0,0,0,0,0,0,0
23,0,1800.0000306776583,1800.0000306776583,12,"[33, 34, 41, 47, 36, 42, 40, 48, 38, 35, 45, 39]",0,0,16358,12236,4122,0,0,11651,4707,0,0,0,0,0,0,0,0
