#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 50
#T= 900
#K_GROUP= 10
#AREA= 200
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",3252,1,871810,699123,172686,449,0,638846,231772,0,112,303,58,134,312,272,0
2,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",633,0,31500,25826,5674,5,0,21345,10142,0,4,4,3,2,0,0,0
3,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",7920,1,691644,571453,120190,298,0,502363,188472,0,71,204,47,112,266,108,0
4,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",5716,0,837331,710551,126780,319,0,627169,209307,0,89,209,49,137,250,121,0
5,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",15,0,23075,19475,3600,0,0,17625,5450,0,0,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",2543,0,474496,386871,87625,250,0,332493,141353,0,57,176,14,96,169,138,0
7,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",1644,1,342196,276837,65358,139,0,240972,100866,0,34,100,14,53,54,102,0
8,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",8653,0,1370893,1156733,214160,543,0,1073621,295943,0,153,498,49,125,337,167,0
9,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",415,1,222899,171806,51092,60,0,148430,74336,0,24,40,9,24,28,7,0
10,0,900.0000000001361,900.0000000001361,47,"[52, 54, 46, 48, 82, 37, 78, 60, 70, 71, 80, 81, 76, 55, 58, 65, 61, 35, 68, 77, 69, 62, 63, 64, 33, 36, 73, 56, 38, 39, 67, 53, 43, 72, 44, 57, 51, 50, 49, 40, 59, 66, 47, 34, 79, 42, 45]",352,1,220179,180531,39647,79,0,155438,64547,0,30,57,12,38,29,27,0
