#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 100
#T= 1200
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
21,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",0,0,25118,20202,4916,0,0,17729,7389,0,0,0,0,0,0,0,0
22,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",122,2,33555,17140,16413,22,0,16206,17325,0,22,0,0,0,0,0,0
23,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",0,0,13276,10394,2882,0,0,9923,3353,0,0,0,0,0,0,0,0
24,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",0,0,17398,14406,2992,0,0,13782,3616,0,0,0,0,0,0,0,0
25,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",0,0,15548,12410,3138,0,0,11731,3817,0,0,0,0,0,0,0,0
26,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",133,2,57506,28325,29179,16,0,26421,31067,0,16,0,0,0,0,0,0
27,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",1,0,21445,17279,4166,0,0,15490,5955,0,0,0,0,0,0,0,0
28,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",0,0,13587,10666,2921,0,0,10201,3386,0,0,0,0,0,0,0,0
29,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",71,1,34735,17611,17123,6,0,16508,18220,0,6,0,0,0,0,0,0
30,0,1200.000000000004,1200.000000000004,57,"[130, 86, 93, 48, 47, 40, 128, 33, 38, 85, 123, 76, 106, 87, 41, 43, 107, 46, 75, 71, 131, 127, 62, 111, 82, 109, 121, 84, 115, 70, 116, 57, 110, 44, 50, 37, 90, 91, 88, 53, 73, 96, 132, 108, 83, 94, 126, 49, 122, 113, 39, 55, 81, 64, 118, 61, 35]",0,0,15026,12092,2934,0,0,11581,3445,0,0,0,0,0,0,0,0
