#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 8
#T= 1800
#K_GROUP= 1
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1800.009999998508
#SIMULATION_SPEED= 1800.009999998508
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",50,0,25619,20218,5401,0,0,18365,7254,0,0,0,0,0,0,0,0
2,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,22486,17400,5086,0,0,15936,6550,0,0,0,0,0,0,0,0
3,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,20010,15304,4706,0,0,14182,5828,0,0,0,0,0,0,0,0
4,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",55,1,53293,28221,25071,5,0,26588,26699,0,5,0,0,0,0,0,0
5,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",84,1,53014,28339,24674,6,0,26858,26147,0,4,3,0,1,0,0,0
6,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,25565,19134,6431,0,0,16241,9324,0,0,0,0,0,0,0,0
7,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",127,0,23616,18611,5005,0,0,17091,6525,0,0,0,0,0,0,0,0
8,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,32167,25596,6571,0,0,22642,9525,0,0,0,0,0,0,0,0
9,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,22847,17570,5277,0,0,15824,7023,0,0,0,0,0,0,0,0
10,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,18501,13908,4593,0,0,12923,5578,0,0,0,0,0,0,0,0
11,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",27,0,34544,27717,6827,0,0,24503,10041,0,0,0,0,0,0,0,0
12,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,20057,15430,4627,0,0,14412,5645,0,0,0,0,0,0,0,0
13,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",3,0,24633,19173,5460,0,0,17252,7381,0,0,0,0,0,0,0,0
14,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",2,1,46984,27334,19649,4,0,25241,21738,0,4,0,0,0,0,0,0
15,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",1,0,25395,19611,5784,0,0,17368,8027,0,0,0,0,0,0,0,0
16,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",49,0,28454,22241,6213,2,0,19552,8898,0,2,1,0,1,0,0,0
17,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,19490,14744,4746,0,0,13594,5896,0,0,0,0,0,0,0,0
18,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",138,0,26238,20886,5352,0,0,18998,7240,0,0,0,0,0,0,0,0
19,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,28269,22540,5729,0,0,20407,7862,0,0,0,0,0,0,0,0
20,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,19449,14674,4775,0,0,13508,5941,0,0,0,0,0,0,0,0
21,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",41,0,21441,16495,4946,0,0,15099,6342,0,0,0,0,0,0,0,0
22,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,25794,20428,5366,0,0,18647,7147,0,0,0,0,0,0,0,0
23,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,27651,21870,5781,0,0,19710,7941,0,0,0,0,0,0,0,0
24,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,23446,18134,5312,0,0,16391,7055,0,0,0,0,0,0,0,0
25,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",21,1,46826,24335,22490,4,0,22594,24227,0,4,0,0,0,0,0,0
26,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",56,0,24016,18912,5104,0,0,17380,6636,0,0,0,0,0,0,0,0
27,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,28623,23088,5535,0,0,21167,7456,0,0,0,0,0,0,0,0
28,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",1,0,30011,23923,6088,0,0,21421,8590,0,0,0,0,0,0,0,0
29,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",3,1,52024,26237,25786,5,0,24627,27391,0,5,0,0,0,0,0,0
30,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",50,0,29793,23626,6167,0,0,21007,8786,0,0,0,0,0,0,0,0
31,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",0,0,24780,19624,5156,0,0,18080,6700,0,0,0,0,0,0,0,0
32,0,1800.009999998508,1800.009999998508,7,"[36, 35, 39, 33, 40, 38, 37]",44,0,22622,17662,4960,0,0,16251,6371,0,0,0,0,0,0,0,0
