#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 16
#T= 900
#K_GROUP= 1
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,22758,19696,3062,2,0,18448,4306,0,2,1,0,1,0,0,0
2,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,17333,14586,2747,0,0,13606,3727,0,0,0,0,0,0,0,0
3,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,17428,14882,2546,0,0,14170,3258,0,0,0,0,0,0,0,0
4,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,19773,17258,2515,0,0,16551,3222,0,0,0,0,0,0,0,0
5,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",51,1,33393,21033,12359,5,0,20162,13225,0,5,0,0,0,0,0,0
6,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",2,0,19247,16794,2453,0,0,16144,3103,0,0,0,0,0,0,0,0
7,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,16206,13876,2330,0,0,13391,2815,0,0,0,0,0,0,0,0
8,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",0,0,22736,19606,3130,0,0,18237,4499,0,0,0,0,0,0,0,0
9,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",2,0,18004,15572,2432,0,0,14975,3029,0,0,0,0,0,0,0,0
10,0,900.0000000001361,900.0000000001361,10,"[38, 33, 46, 41, 40, 44, 42, 45, 47, 37]",5,1,28155,15583,12571,6,0,14858,13290,0,6,0,0,0,0,0,0
