#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 100
#T= 900
#K_GROUP= 10
#AREA= 400
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 900.0000000001361
#SIMULATION_SPEED= 900.0000000001361
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
11,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",1,1,18002,14125,3876,4,0,12838,5159,0,4,0,0,0,0,0,0
12,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",0,0,16074,13574,2500,0,0,12868,3206,0,0,0,0,0,0,0,0
13,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",197,2,40209,22836,17371,11,0,19841,20353,0,10,0,3,0,0,0,0
14,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",3,1,25879,19343,6535,4,0,17694,8180,0,4,0,0,0,0,0,0
15,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",7,0,22100,18787,3313,2,0,17289,4807,0,2,1,0,1,0,0,0
16,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",4,2,59302,33095,26205,30,0,29056,30188,0,20,11,11,7,6,1,0
17,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",232,1,41412,25600,15811,13,0,22475,18911,0,6,4,6,7,1,1,0
18,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",144,0,29234,20114,9120,6,0,17564,11662,0,6,1,0,1,0,0,0
19,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",351,1,50187,27307,22879,24,0,24467,25673,0,18,8,8,5,3,4,0
20,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",314,2,63061,28551,34508,25,0,26179,36847,0,21,7,0,2,0,3,0
21,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",178,1,27667,18714,8952,8,0,16718,10936,0,8,2,0,2,0,0,0
22,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",44,1,29100,17932,11167,4,0,15998,13097,0,4,0,0,0,0,0,0
23,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",238,2,62039,28492,33545,40,0,25688,36281,0,31,13,5,16,3,0,0
24,0,900.0000000001361,900.0000000001361,60,"[131, 124, 130, 125, 95, 73, 66, 111, 123, 80, 81, 82, 76, 33, 75, 101, 87, 92, 93, 112, 113, 63, 65, 69, 67, 52, 119, 128, 129, 44, 53, 61, 85, 86, 41, 56, 105, 50, 97, 94, 100, 71, 40, 35, 132, 42, 84, 77, 74, 78, 43, 127, 36, 64, 120, 70, 102, 109, 55, 99]",0,0,9446,6958,2488,0,0,6236,3210,0,0,0,0,0,0,0,0
