#PROJECT_NAME= MUDE
#TRANSMISSION_RANGE= 20
#N= 32
#K= 8
#T= 1200
#K_GROUP= 1
#AREA= 300
#V_UAV= 10
#V_SENSOR= 5
#SIMULATION_START_TIME= 0
#SIMULATION_FINISH_TIME= 1200.000000000004
#SIMULATION_SPEED= 1200.000000000004
#SCANNING_TYPE= ScanningType.ZIGZAG_LMAT
id,initial_time,final_time,sensor_speed,sensors_found,sensor_list,sensor_detection,change_route,messages_total,messages_received,messages_sent,messages_consensus,message_request,message_response,message_ping,message_group_sensor_detection,message_sensor_detection_ack,message_sensor_detection_nack,message_route_change,message_route_change_ack,message_route_change_nack,message_route_change_decided
1,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,24711,21034,3677,0,0,19755,4956,0,0,0,0,0,0,0,0
2,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,19800,16306,3494,0,0,15229,4571,0,0,0,0,0,0,0,0
3,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",32,0,45805,28897,16908,59,0,25695,19963,0,20,37,3,33,35,19,0
4,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,18051,14474,3577,0,0,13297,4754,0,0,0,0,0,0,0,0
5,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,16867,13556,3311,0,0,12661,4206,0,0,0,0,0,0,0,0
6,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",28,0,19599,16100,3499,0,0,15044,4555,0,0,0,0,0,0,0,0
7,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",1,0,17865,14599,3266,0,0,13754,4111,0,0,0,0,0,0,0,0
8,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,20974,17260,3714,0,0,15923,5051,0,0,0,0,0,0,0,0
9,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",10,0,17424,13982,3442,0,0,12872,4552,0,0,0,0,0,0,0,0
10,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",127,0,41633,27636,13997,45,0,25072,16448,0,14,33,1,23,22,20,0
11,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,16454,13318,3136,0,0,12546,3908,0,0,0,0,0,0,0,0
12,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",1,0,21101,17273,3828,0,0,15876,5225,0,0,0,0,0,0,0,0
13,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",1,0,36549,28787,7762,0,0,23450,13099,0,0,0,0,0,0,0,0
14,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,15982,12788,3194,0,0,11995,3987,0,0,0,0,0,0,0,0
15,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,16855,13648,3207,0,0,12809,4046,0,0,0,0,0,0,0,0
16,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,19913,16304,3609,0,0,15076,4837,0,0,0,0,0,0,0,0
17,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,27855,23434,4421,0,0,21396,6459,0,0,0,0,0,0,0,0
18,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,27080,22758,4322,0,0,20791,6289,0,0,0,0,0,0,0,0
19,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,16272,12990,3282,0,0,12106,4166,0,0,0,0,0,0,0,0
20,0,1200.000000000004,1200.000000000004,7,"[40, 37, 33, 39, 35, 34, 38]",0,0,39879,28324,11555,30,0,25960,13841,0,6,30,0,12,24,6,0
